"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:5yTqoZ6nhOv21jNHFfwsBV","I Miss You","spotify:artist:7s4IAtCfcA31LaTyEHUfjn","GELO","spotify:album:3xNjmCh8NTA9WuO8EkHo1R","I Miss You","spotify:artist:7s4IAtCfcA31LaTyEHUfjn","GELO","2020-01-06","https://i.scdn.co/image/ab67616d0000b2732afc8f8023f9af7079d43656","1","1","178316","https://p.scdn.co/mp3-preview/3773cf99c902b971a34ddcc7092269c284a5d7f7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCAEP1908152","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","canzone napoletana,neomelodico","0.745","0.402","0","-13.123","0","0.0927","0.6","0","0.103","0.557","139.98","4","","GELO","C 2020 GELO, P 2020 GELO"
"spotify:track:2r1SRt8bhtR6a9bMRR0AgV","La storia infinita","spotify:artist:6RdcIWVKYYzNzjQRd3oyHS","Pinguini Tattici Nucleari","spotify:album:0b2peKNz7zmn4xIxfPBUPa","AHIA!","spotify:artist:6RdcIWVKYYzNzjQRd3oyHS","Pinguini Tattici Nucleari","2020-12-04","https://i.scdn.co/image/ab67616d0000b27399db4ee49d361f876e0a7f14","1","5","207802","https://p.scdn.co/mp3-preview/2f72a2a13595da5f8b29568123d02bfa55eb3b26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","ITB002000477","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","","0.701","0.744","4","-3.421","1","0.0411","0.169","0","0.115","0.651","89.986","4","","RCA Records Label","P A RCA release (P) 2020 Sony Music Entertainment Italy S.p.A."
"spotify:track:6r6YWM1TXM2WXZDhcwpx2z","Vertigine (feat. Altarboy) [From Netflix Original Series Baby 3]","spotify:artist:5mTg1ztZByLRHsOEtwmT4G, spotify:artist:71Wi9XbCLkad6KGyjgmuTp","Levante, Altarboy","spotify:album:0kXIGgtcXQEGzLWRwsGfuW","Vertigine (feat. Altarboy) [From Netflix Original Series Baby 3]","spotify:artist:5mTg1ztZByLRHsOEtwmT4G, spotify:artist:71Wi9XbCLkad6KGyjgmuTp","Levante, Altarboy","2020-09-17","https://i.scdn.co/image/ab67616d0000b27329bd923adee500480368503f","1","1","231897","https://p.scdn.co/mp3-preview/2f039649357e3eff571373809d8d00c21b136d83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","ITQ002000437","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","italiensk singer-songwriter","0.759","0.635","7","-5.282","1","0.0265","0.00158","0.000238","0.109","0.163","127.946","4","","WM Italy","C A Warner Music Italy release, © 2020 Second Round SRL under exclusive license to Warner Music Italy, P A Warner Music Italy release, ℗ 2020 Second Round SRL under exclusive license to Warner Music Italy"
"spotify:track:6rmf2cJ9HM4kZpnKzpdm1e","Resta Cu Me - feat. Ketama126","spotify:artist:0q0CTttRdwiuDFmDiN7jAt, spotify:artist:0pSx3asj3usz5PRt8COo0E","Nicola Siciliano, Ketama126","spotify:album:7gyJOI8ErlrmVGfTlRDQf9","Napoli 51","spotify:artist:0q0CTttRdwiuDFmDiN7jAt","Nicola Siciliano","2020-10-30","https://i.scdn.co/image/ab67616d0000b2735a151cbb5dac96ab140955f9","1","3","218506","https://p.scdn.co/mp3-preview/0b3179771ffc79aa413bb6262e2e07d96cef2bcc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","ITB002000529","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","canzone napoletana,neomelodico,italiensk trap,italiensk trap","0.76","0.674","11","-4.083","1","0.358","0.11","0","0.0719","0.594","85.195","4","","RCA Records Label","P (P) A RCA release (P) 2020 Sony Music Entertainment ItalyS.p.A."
"spotify:track:4JNT4VElmvNmJaQUhwPzg9","Tikibombom","spotify:artist:5mTg1ztZByLRHsOEtwmT4G","Levante","spotify:album:0QMZ4b8IHNqUtBuhlUToZr","Magmamemoria MMXX (Deluxe Edition)","spotify:artist:5mTg1ztZByLRHsOEtwmT4G","Levante","2020-02-06","https://i.scdn.co/image/ab67616d0000b2739b64443f24494caee0d7c9d4","1","2","203133","https://p.scdn.co/mp3-preview/e672e97131a0fdff5a7b605f12369a3478d925f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ITQ002000003","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","italiensk singer-songwriter","0.472","0.604","4","-4.9","0","0.0784","0.0272","0","0.0865","0.353","171.928","4","","WM Italy","C A Warner Music Italy release, © 2020 Warner Music Italy, P A Warner Music Italy release, ℗ 2020 Warner Music Italy"
"spotify:track:6JXlccLNpK7F2XFwHuMy23","Per due che come noi","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","spotify:album:7sYFig64Wpcv9PDq8QRGlV","Cip!","spotify:artist:2p2SZoUTvT4dbL2xXXJXwy","Brunori Sas","2020-01-10","https://i.scdn.co/image/ab67616d0000b27377adb00b7e83d11393270992","1","9","230746","https://p.scdn.co/mp3-preview/f363ac6f7e6bfc183168a51f2680a96c0fe6cadc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","ITUM71901452","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","italiensk singer-songwriter,singer-songwriter","0.458","0.49","0","-6.81","1","0.0348","0.63","0.00000185","0.118","0.35","137.606","4","","Universal Music Italia srL.","C © 2019 Universal Music Italia Srl, P ℗ 2019 Universal Music Italia Srl"
"spotify:track:0T1QQTMx8jTbtOEeBKe43I","LA ISLA","spotify:artist:2JNyiy7BM28c7avbPLfaaR, spotify:artist:0dwEXtB6gceh7EO7tCsxhD, spotify:artist:3o7fC2O4nraaicpID6bBZW","Giusy & Elettra, Giusy Ferreri, Elettra Lamborghini","spotify:album:6LIQO3hYaBKFWNgKZasakn","LA ISLA","spotify:artist:2JNyiy7BM28c7avbPLfaaR, spotify:artist:0dwEXtB6gceh7EO7tCsxhD, spotify:artist:3o7fC2O4nraaicpID6bBZW","Giusy & Elettra, Giusy Ferreri, Elettra Lamborghini","2020-06-29","https://i.scdn.co/image/ab67616d0000b273492216f3358df81384289afa","1","1","155468","https://p.scdn.co/mp3-preview/54f7ae250d172b4c43dcf0eb914fda84e46c29f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","ITB002000412","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","italodance","0.78","0.672","10","-7.868","0","0.156","0.0208","0","0.0561","0.754","94.998","4","","RCA/ISLAND","P An RCA / Island Records release (P) 2020 Sony Music Entertainment Italy S.p.A. / Universal Music Italia S.r.l."
"spotify:track:5BPMemsUF4bdIPO2kIV5G1","Che ne so","spotify:artist:3cnA2qzdpiqxQqYUdjl7Lg","Elena Faggi","spotify:album:5JIqaB1ZFqmfdeKIR7DEmf","Che ne so","spotify:artist:3cnA2qzdpiqxQqYUdjl7Lg","Elena Faggi","2020-12-18","https://i.scdn.co/image/ab67616d0000b27390e8163ffc3a899fffe3b3c9","1","1","189173","https://p.scdn.co/mp3-preview/f106d03a08a8c144ca6af3975ba6c106fc0ee4cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ITIWE2000511","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","","0.735","0.387","2","-11.295","1","0.117","0.471","0","0.102","0.528","158.855","3","","Elena Faggi under exclusive license to Artist First","C 2020 Elena Faggi under exclusive license to Artist First, P 2020 An Artist First / Elena Faggi release ℗ Elena Faggi under exclusive license to Artist First"
"spotify:track:0IueCAa7AbmICEdmOpByO1","Bohémien","spotify:artist:6RdcIWVKYYzNzjQRd3oyHS","Pinguini Tattici Nucleari","spotify:album:0b2peKNz7zmn4xIxfPBUPa","AHIA!","spotify:artist:6RdcIWVKYYzNzjQRd3oyHS","Pinguini Tattici Nucleari","2020-12-04","https://i.scdn.co/image/ab67616d0000b27399db4ee49d361f876e0a7f14","1","3","193623","https://p.scdn.co/mp3-preview/1aeb74c9241242590b7b6361c92412a1c6db1090?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","ITB002000602","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","","0.667","0.893","10","-4.356","1","0.0841","0.13","0","0.21","0.672","160.021","4","","RCA Records Label","P A RCA release (P) 2020 Sony Music Entertainment Italy S.p.A."
"spotify:track:4fllTuc6KM95uB3ZqqiGYd","Sono un bravo ragazzo un po' fuori di testa","spotify:artist:05kigUQCchmbJDmhDiYiS0","Random","spotify:album:6a8UGBGszHZc47vdsI121Q","Sono un bravo ragazzo un po' fuori di testa","spotify:artist:05kigUQCchmbJDmhDiYiS0","Random","2020-05-22","https://i.scdn.co/image/ab67616d0000b273a787166d0980fd1b88b86995","1","1","170578","https://p.scdn.co/mp3-preview/1fc001a4647cca5b4d098e47b2055d4e7b2b6c5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","ITTL52010110","spotify:user:isak.sjoholm.","2025-07-18T13:21:47Z","","0.75","0.581","5","-9.957","1","0.128","0.167","0","0.203","0.624","121.081","4","","Visory Records","C 2020 Visory Records - my own family - under exclusive license to Believe, P 2020 Visory Records"
