"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:28ILqSCrIeWvU52pyZfsxx","Postmortem","spotify:artist:1IQ2e1buppatiN1bxUVkrk","Slayer","spotify:album:5v5BfkxWDAKTkzrXl3H0mU","Reign In Blood (Expanded)","spotify:artist:1IQ2e1buppatiN1bxUVkrk","Slayer","1986-01-01","https://i.scdn.co/image/ab67616d0000b2731530f31c8d4197777b70ee5d","1","9","207466","https://p.scdn.co/mp3-preview/e7a3a23ae46b2a163693cd2a8a3aeb550c16d10b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USSM18600240","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","thrash metal,metal,speed metal,heavy metal,groove metal,death metal","0.334","0.994","3","-4.1","0","0.0568","0.000193","0.0551","0.0976","0.205","138.636","4","","American Recordings Catalog P&D","C © 1986 American Recordings, LLC, P ℗ 1986 American Recordings, LLC"
"spotify:track:3obVSLy8jn4yw7kbcMdEFE","Seni Kalbime Gömdüm","spotify:artist:4cMwyqmHCwJjRZ3frIVHTr","Müslüm Gürses","spotify:album:1BsLgh8u0QAyn1GIlvHmGO","Küskünüm","spotify:artist:4cMwyqmHCwJjRZ3frIVHTr","Müslüm Gürses","1986-05-22","https://i.scdn.co/image/ab67616d0000b273d7a59f8bdc64478912feccdb","1","7","267520","https://p.scdn.co/mp3-preview/409aaf05f5b28b9e7ed853d06bbfb8ce5bbf1827?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","TR3020900045","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","arabesk","0.49","0.499","7","-7.186","0","0.0344","0.726","0.00051","0.166","0.389","132.339","4","","BAYAR MÜZİK ÜRETİM","C 1986 BAYAR MÜZİK ÜRETİM, P 1986 BAYAR MÜZİK ÜRETİM"
"spotify:track:5tmeWfDdanrJNEXofs6WEU","Backseat","spotify:artist:7Hi2YhLjJOk6XBTqW2dei0","Peer Günt","spotify:album:1on249cUaRhBRDs8evhni1","Backseat","spotify:artist:7Hi2YhLjJOk6XBTqW2dei0","Peer Günt","1986","https://i.scdn.co/image/ab67616d0000b273b0cd45e2bb4c8a4a35b06aaf","1","1","258053","https://p.scdn.co/mp3-preview/67936aaa431e22c980510d0b1f560b9e0452d984?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","FIFME8600002","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","finsk rock,finsk pop","0.31","0.911","10","-4.32","1","0.0321","0.0000609","0.0129","0.359","0.222","162.339","4","","WEA","C © 2000 Warner Music Finland, P ℗ 1986 Euros"
"spotify:track:6ADUlynjnqkfwIQkHIssy9","Behind the Mask","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","spotify:album:1L2VnYUXOMREcmXMCrFxAa","August (2007 Remaster)","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","1986-11-24","https://i.scdn.co/image/ab67616d0000b27315016b7fa202bb6d2e555284","1","11","287800","https://p.scdn.co/mp3-preview/77e705b1fad443315412036eb0c46d9a52ba2456?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USWB18600041","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","blues,bluesrock,klassisk rock","0.721","0.926","1","-5.381","0","0.0269","0.238","0.00129","0.353","0.8","118.668","4","","Reprise","C © 1986 Warner Records Inc., P ℗ 1986 Warner Records Inc."
"spotify:track:10M0Ai8Lg5DaUTk3rBNtI7","The Pleasure Principle","spotify:artist:4qwGe91Bz9K2T8jXTZ815W","Janet Jackson","spotify:album:5rgQevCH5hYBGnNkWQwjsI","Control","spotify:artist:4qwGe91Bz9K2T8jXTZ815W","Janet Jackson","1986-02-04","https://i.scdn.co/image/ab67616d0000b2737bbe48f4ffbbfef405747efd","1","5","299933","https://p.scdn.co/mp3-preview/df48e21caf4b9e065aed55225d29aff1bc721fdf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAM19500850","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","new jack swing","0.663","0.685","0","-11.907","1","0.0511","0.431","0.0109","0.146","0.894","116.845","4","","A&M","C © 1986 A&M Records, P ℗ 1986 A&M Records"
"spotify:track:4kCkM03LZT86vCOdoTlFe5","I Go Blind","spotify:artist:1Y4l4YawNAZndGBSrZxb3N","54-40","spotify:album:3VGp455Jdig99Vojxy2H5H","54.40","spotify:artist:1Y4l4YawNAZndGBSrZxb3N","54-40","1986","https://i.scdn.co/image/ab67616d0000b27324ad568d46354420551b2116","1","3","166826","https://p.scdn.co/mp3-preview/13dea52343b8437a94c5ffed524987d7317eb9eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USWB10303121","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","","0.669","0.645","0","-11.036","1","0.0305","0.291","0.0000094","0.132","0.929","119.179","4","","Rhino/Warner Records","C © 1996 Warner Records Inc., P ℗ 1996 Warner Records Inc."
"spotify:track:1ek2BBY1US8xQlNsb8os3P","Suzanne","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:0o61yZjH9JNYjfQXQkdJFq","Raised On Radio","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1986-04-21","https://i.scdn.co/image/ab67616d0000b273816fe5fb1f0d9c8d19412ffa","1","3","218893","https://p.scdn.co/mp3-preview/b1ebb2b8e393e819870ee61bd60df3dcf1092b98?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USSM18600095","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","aor,klassisk rock","0.52","0.952","10","-2.304","1","0.0538","0.23","0.0000252","0.325","0.574","88.002","4","","Columbia/Legacy","P 1986 Sony Music Entertainment Inc."
"spotify:track:1xbHpoMovQ6S0n5thuOLsP","Piel Canela","spotify:artist:01p7Homi0d4XxZ06f2NYYD","La Sonora Matancera","spotify:album:3vRJVq46Ay3TNWPkzsmiCe","La Ternura De La Sonora Matancera","spotify:artist:01p7Homi0d4XxZ06f2NYYD","La Sonora Matancera","1986-01-01","https://i.scdn.co/image/ab67616d0000b273c7a727382adfa9e09c0c4225","1","6","167133","https://p.scdn.co/mp3-preview/a46bac701661bd14c4d795c02fbb1c320840025a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","US78T0503661","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","bolero,son cubano,salsa,guaracha,mambo,tropisk musik","0.784","0.35","8","-8.851","1","0.0551","0.92","0.00971","0.0655","0.91","115.257","4","","Fania","C © 1986 Craft Recordings, a division of Concord Music Group, Inc., P ℗ 1986 Craft Recordings, a division of Concord Music Group, Inc."
"spotify:track:5ZhLMUNyZWRjVWwHKDNF6H","Elle préfère l'amour en mer","spotify:artist:7doURsj1UtIUUeW2kwNwWw","Philippe Lavil","spotify:album:1pXcmUDdmlRibJHaAMcbNr","Nonchalances","spotify:artist:7doURsj1UtIUUeW2kwNwWw","Philippe Lavil","1986-03-21","https://i.scdn.co/image/ab67616d0000b2735af58ff7796a3285d3973eed","1","17","179333","https://p.scdn.co/mp3-preview/105aad67fb7f3129dfeec797645da062ca5455df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","FRZ418510000","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","variété française,chanson,zouk","0.716","0.61","5","-14.733","1","0.0418","0.444","0","0.181","0.876","86.947","4","","Ariola","P (P) 1986, Tabata Music"
"spotify:track:2hP1N2poKhYsx6Yvx1tyYE","Vi er dem - 2011 - Remaster","spotify:artist:2ZQifdPOptKHxTaYTLh0BC","Kim Larsen","spotify:album:0wLV7E8KJtq4b4ll0eqfMD","Forklædt Som Voksen","spotify:artist:2ZQifdPOptKHxTaYTLh0BC","Kim Larsen","1986","https://i.scdn.co/image/ab67616d0000b27311cde2f90256723484a42dd4","1","1","89386","https://p.scdn.co/mp3-preview/62d632bb7f0f59860992568f00edddaf6e73fe13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","DKABA1104178","spotify:user:isak.sjoholm.","2025-07-18T13:01:47Z","dansktop","0.788","0.82","2","-7.926","1","0.0333","0.165","0","0.364","0.951","136.71","4","","Parlophone Denmark","C © 2011 Medley Records Denmark, a division of Warner Music Denmark A/S, P ℗ 2011 Medley Records Denmark, a division of Warner Music Denmark A/S"
