"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:12JxgEgawJixO0JjbgGqud","Ine Sigouro","spotify:artist:4eiALATVQDj1xpLyVube4Y","Synthetiki","spotify:album:0ConjZPGIMTh8l36Kt3AZx","Synthetiki","spotify:artist:4eiALATVQDj1xpLyVube4Y","Synthetiki","1990-09-17","https://i.scdn.co/image/ab67616d0000b273946edee5ccd37e442c5b6791","1","2","256382","https://p.scdn.co/mp3-preview/844969760d5f4f20eb7eb2f247f0e0a31d3befb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","QZHN51933272","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","darkwave","0.664","0.636","11","-16.22","1","0.0343","0.316","0.0301","0.219","0.427","120.014","4","","DANAI","C 2019 DANAI, P 2019 DANAI"
"spotify:track:513t30e7QV7nvmrIEHhXoi","Ego trelathika","spotify:artist:2poZNBfEMf8mVK7qZZDFeE","Zafeiris Melas","spotify:album:6QtWI2w1siecHP4eTQ4cD8","Afieroma sto Manoli","spotify:artist:2poZNBfEMf8mVK7qZZDFeE","Zafeiris Melas","1990-12-28","https://i.scdn.co/image/ab67616d0000b2732ec94a7f4b717a004557e2fd","1","9","155626","https://p.scdn.co/mp3-preview/fb0999cca91e83e118be6892e8e93a76d69c8479?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QM4TX1728633","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","laïko","0.619","0.37","5","-10.895","0","0.0406","0.667","0","0.247","0.756","118.234","4","","Vasipap","C (C) 1990 Vasipap"
"spotify:track:4GVmR97olra15ChK8Qlgpt","Pire fotia i kalamaria","spotify:artist:2poZNBfEMf8mVK7qZZDFeE","Zafeiris Melas","spotify:album:6QtWI2w1siecHP4eTQ4cD8","Afieroma sto Manoli","spotify:artist:2poZNBfEMf8mVK7qZZDFeE","Zafeiris Melas","1990-12-28","https://i.scdn.co/image/ab67616d0000b2732ec94a7f4b717a004557e2fd","1","2","162840","https://p.scdn.co/mp3-preview/e2ad66ae362a7540f354020f12b3c17a960511cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QM4TX1728626","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","laïko","0.451","0.482","5","-10.81","0","0.0324","0.711","0","0.267","0.682","123.925","4","","Vasipap","C (C) 1990 Vasipap"
"spotify:track:7MhIhzhtjb3ZI1LmWCawIB","Mi Se Niazi","spotify:artist:4cgCxnsmy9kDcl3oA2BYRY","Haris Alexiou","spotify:album:1J4zzWJsxZA5DSmTOQXFbT","Kratai Hronia Afti I Kolonia (Remastered)","spotify:artist:4cgCxnsmy9kDcl3oA2BYRY","Haris Alexiou","1990-03-16","https://i.scdn.co/image/ab67616d0000b273b36bb2a5d295a832506154d1","1","8","253066","https://p.scdn.co/mp3-preview/5270a5c20342ce951960557d588ab44f127ab0ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","GRE010500510","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","entehno,laïko,tango","0.648","0.61","0","-8.078","0","0.0455","0.607","0","0.393","0.845","82.655","4","","EMI Greece","C © 2005 Minos - EMI SA, P ℗ 2005 Minos - EMI SA"
"spotify:track:60SzTozbDP1w3nopgDZ3G3","Soma Me Soma Fili Me Fili","spotify:artist:1bXeBY9Upn1nwyQKnnnuFb","Manto","spotify:album:3Jr15MQVu8QU0Cox56rg2M","Ptisi Gia Dio","spotify:artist:1bXeBY9Upn1nwyQKnnnuFb","Manto","1990","https://i.scdn.co/image/ab67616d0000b273c7ea66de6911d7f7fb44cec1","1","6","244280","https://p.scdn.co/mp3-preview/3c4d5cf7ef882ba5522278987e382fdb10eba839?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GRE019000080","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","","0.751","0.741","0","-10.747","1","0.0393","0.516","0","0.0623","0.96","109.39","4","","Minos - EMI SA","C © 1990 Minos - EMI SA, P ℗ 1990 Minos - EMI SA"
"spotify:track:25ZSIWIFXiopkjz2RwfzyJ","Malista Kyrie","spotify:artist:243JHQ3NNp9Bhz9RnRVdCm","Giorgos Zampetas","spotify:album:6VIruRD6WPMv6a2lNVIeER","Ta Tragoudia Mou","spotify:artist:243JHQ3NNp9Bhz9RnRVdCm","Giorgos Zampetas","1990","https://i.scdn.co/image/ab67616d0000b2735a5387bc077c828c77dacde9","1","3","207920","https://p.scdn.co/mp3-preview/76dc9c08e076911ee2239da4f247ed82927f6467?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GRUN10400438","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","laïko,entehno","0.493","0.441","7","-11.699","0","0.0427","0.552","0","0.0457","0.741","198.53","3","","Cobalt Music - Helladisc S.A [GR]","C (C) 1990 Cobalt Music - Helladisc S.A. (GR), P (P) 1990 Cobalt Music - Helladisc S.A. (GR)"
"spotify:track:6h4Fr1EHXZM0lOhf30iGbX","Ta filia sou einai fotia","spotify:artist:2poZNBfEMf8mVK7qZZDFeE","Zafeiris Melas","spotify:album:6QtWI2w1siecHP4eTQ4cD8","Afieroma sto Manoli","spotify:artist:2poZNBfEMf8mVK7qZZDFeE","Zafeiris Melas","1990-12-28","https://i.scdn.co/image/ab67616d0000b2732ec94a7f4b717a004557e2fd","1","7","239306","https://p.scdn.co/mp3-preview/8aae4b70a8ce1117779d192bb64fbb5ce2a7b24f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","QM4TX1728631","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","laïko","0.451","0.514","9","-12.781","1","0.0518","0.598","0.000699","0.358","0.414","123.008","4","","Vasipap","C (C) 1990 Vasipap"
"spotify:track:36lV4TZbzf14wgCcvQ9lDJ","Thessaloniki","spotify:artist:3xqrfI4xL7FnBawAoiOTxe","Dimitris Mitropanos","spotify:album:6VIruRD6WPMv6a2lNVIeER","Ta Tragoudia Mou","spotify:artist:243JHQ3NNp9Bhz9RnRVdCm","Giorgos Zampetas","1990","https://i.scdn.co/image/ab67616d0000b2735a5387bc077c828c77dacde9","1","17","181960","https://p.scdn.co/mp3-preview/a39491e81bcfcda083b56a4d04b5e3568ce754b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GRUN10400457","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","laïko,entehno","0.743","0.525","2","-9.638","0","0.0339","0.762","0.000357","0.2","0.962","118.92","4","","Cobalt Music - Helladisc S.A [GR]","C (C) 1990 Cobalt Music - Helladisc S.A. (GR), P (P) 1990 Cobalt Music - Helladisc S.A. (GR)"
"spotify:track:4YgUF47wDAnMzrfujXOKDh","I Remember","spotify:artist:2dOv4EhVP0W9QU8irQJEld","Psychotic Waltz","spotify:album:4uWwOvdfMGp0xGJp0Ppb6e","A Social Grace","spotify:artist:2dOv4EhVP0W9QU8irQJEld","Psychotic Waltz","1990-11-26","https://i.scdn.co/image/ab67616d0000b273c85039bb9cdcf4919e94ceed","1","6","323680","","false","0","US4E41175606","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","progressiv metal,progressiv rock","0.479","0.622","4","-6.835","0","0.0273","0.101","0","0.13","0.227","141.855","3","","Clandestine Music","C (c) 1990 Psychotic Waltz, P (p) 1990 Sub Sonic Publishing (BMI)"
"spotify:track:0Rt7daCJC7EenoGRANOq5p","Anakochi","spotify:artist:6aNCb0kRQ9femxs9j3xUY1","Alexia","spotify:album:5QmD9kSx2aYRpITFiAfemd","Ela Mia Nychta","spotify:artist:6aNCb0kRQ9femxs9j3xUY1","Alexia","1990","https://i.scdn.co/image/ab67616d0000b2730ee05fb4b3db34c2e81f6d44","1","3","227809","https://p.scdn.co/mp3-preview/139303664d35a5c80faef4e5d13ab51c2471a703?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","GRCB11403535","spotify:user:isak.sjoholm.","2025-07-18T13:15:26Z","entehno","0.73","0.785","7","-10.939","1","0.0329","0.176","0.0000313","0.0951","0.875","102.39","4","","Cobalt Music - Helladisc S.A. (GR)","C 1990 Cobalt Music - Helladisc S.A. (GR), P 1990 Cobalt Music - Helladisc S.A. (GR)"
