"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:5fqsWynhQRpoIVeRfRu4yQ","Un Vizhigalil","spotify:artist:4zCH9qm4R2DADamUHMCa6O, spotify:artist:06vOoTzj6cIac9FMbNXz9h","Anirudh Ravichander, Shruti Haasan","spotify:album:4w2Ou2Z54QskBuOcQfNxOV","Maan Karate (Original Motion Picture Soundtrack)","spotify:artist:4zCH9qm4R2DADamUHMCa6O","Anirudh Ravichander","2014-03-16","https://i.scdn.co/image/ab67616d0000b273cde6aa9984ebb8498be4acef","1","3","243520","https://p.scdn.co/mp3-preview/afa882f487b157954b660533e7a3afe78523e323?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","INS171400477","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","tamil pop,kollywood,tamilsk dance,tamilsk hiphop,tollywood,pop på telugu,tamil pop,kollywood,tollywood","0.502","0.625","0","-5.631","1","0.0309","0.379","0","0.198","0.442","80.217","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2014 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:2wlvvOjuDENy0b7DbdZ6Dr","Mauli Mauli","spotify:artist:0vkpFzbSTmwPuGGnhsblFI","Ajay Gogavale","spotify:album:63X8oYDqhvjJyfVDy4SiSX","Lai Bhari (Original Motion Picture Soundtrack)","spotify:artist:5fvTHKKzW44A9867nPDocM, spotify:artist:1NKmpPhLjRNBoFoc6TVH25","Ajay-Atul, Guru Thakur","2014-06-10","https://i.scdn.co/image/ab67616d0000b273f7f528d9334ef6362452000e","1","1","305805","https://p.scdn.co/mp3-preview/f627fee9e6baf6b2ac6bd8c2ee0745da4f434223?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","INV271400020","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","marathi pop,andaktsfull,bhajan","0.387","0.752","1","-5.048","1","0.0453","0.169","0.00000177","0.111","0.183","69.842","4","","Video Palace","C 2014 Video Palace, P 2014 Video Palace"
"spotify:track:3JXi13LlcYzagKRNokd3Zt","Aathadi Aathadi","spotify:artist:29aw5YCdIw2FEXYyAJZI8l, spotify:artist:03iJDZgebs4CLNrriGzyw4, spotify:artist:0PykiHCcDsMPRV7s67qZ1B, spotify:artist:2F3KtUVtrt2GLjcl6pB4cz, spotify:artist:27rK4pP0VMqWiRe7pamKe5","Harris Jayaraj, Bhavatharini, Tippu, Dhanush, Abhay Jodhpurkar","spotify:album:23xN4QBDqWomd6xxYXIxJ8","Anegan (Original Motion Picture Soundtrack)","spotify:artist:29aw5YCdIw2FEXYyAJZI8l","Harris Jayaraj","2014-11-10","https://i.scdn.co/image/ab67616d0000b2737f321a49a5fd18e4b2258118","1","3","352426","https://p.scdn.co/mp3-preview/101b51a8c57d248ac1fd02c33ef45683f69fdf7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","INS171402368","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","tamil pop,kollywood,tamilsk dance,tamil pop,kollywood,tamilsk dance,pop på kannada,tamil pop,kollywood,pop på telugu,tollywood,sandalwood,tamilsk dance,tamil pop,kollywood,tamil pop,kollywood,bollywood","0.753","0.449","7","-7.631","1","0.0288","0.347","0","0.219","0.557","134.891","3","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2014 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:56lHtVpvNxFSKewJKpeYc3","Yaar Naa Miley","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR, spotify:artist:0mJDQBWytBhOh5JB1DOQ1c","Yo Yo Honey Singh, Jasmine Sandlas","spotify:album:3cZzNUD8je3vJKARADXJDy","Kick","spotify:artist:0sSxphmGskGCKlwB9xa6WU, spotify:artist:5isfxZ3RSdBlSLn3cSFhnI, spotify:artist:7uIbLdzzSEqnX0Pkrb56cR","Himesh Reshammiya, Meet Bros Anjjan, Yo Yo Honey Singh","2014-07-07","https://i.scdn.co/image/ab67616d0000b273232bade47d843bb107ec169f","1","4","243206","https://p.scdn.co/mp3-preview/7a2a611cdc5ee6d2123014e8dba0eb9595558501?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","INS181401487","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","bollywood,hindi hiphop,desi,hindipop,punjabi pop,bhangra,punjabi pop,desi,bollywood","0.663","0.938","0","-2.894","0","0.0335","0.0102","0.00000901","0.75","0.551","127.988","4","","T-Series","C 2014 Super Cassettes Industries Private Limited, P 2014 Super Cassettes Industries Private Limited"
"spotify:track:5UBC8xX1rOqxGFkvy0xIXu","Pettai Rap","spotify:artist:1EvTAKGpcJx8wtvppR7p45, spotify:artist:4AMv8pVDwovphHQONz6eKP, spotify:artist:2o8E3P3mNpCNUPNR3dyFCj","Suresh Peters, Shahul Hameed, Theanee Kunjaramma","spotify:album:2FLFZYTdBl3PyrsMVm1fMR","Kaadhalan","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2014-08-01","https://i.scdn.co/image/ab67616d0000b2733adcf2a5c9441a504e869f9c","1","5","264228","https://p.scdn.co/mp3-preview/a5abb34983385f73ebb979da7c6bbb6a95e74f9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INS181423217","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","malayalam pop,tamilsk dance,mollywood,kollywood,tamil pop,tamil pop,tamilsk dance,pop på telugu,kollywood,tamilsk hiphop,tamilsk hiphop,tamilsk dance,tamil pop","0.89","0.568","6","-16.866","0","0.247","0.0238","0.00000103","0.0772","0.812","95.008","4","","Lahari Music","C 2014 Lahari Recording Company, P 2014 Lahari Recording Company"
"spotify:track:4WbkyNlScUGmfSknKUWr29","Aigiri Nandini","spotify:artist:6xl0mjD1B4paRyfPDUOynf","Brodha V","spotify:album:59iR4mm7vSgfVxuuOdCtwP","Aigiri Nandini","spotify:artist:6xl0mjD1B4paRyfPDUOynf","Brodha V","2014-09-30","https://i.scdn.co/image/ab67616d0000b2739c8444fc6e2835cbdf6bfd55","1","1","240000","https://p.scdn.co/mp3-preview/131e3dd929937b1485a3957993d135460e3fb7f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INS171401842","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","desi hiphop,hindi hiphop,andaktsfull,tamilsk hiphop,bhajan,malayalam hiphop,tamil indie","0.77","0.837","2","-3.255","1","0.0814","0.229","0","0.0632","0.763","102.997","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2014 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:5R1WyFcSEkDARtEx92oftS","Issey Kehte Hain Hip Hop","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR, spotify:artist:6y16j3NM7yVHoPxDjVquuq","Yo Yo Honey Singh, Lil Golu","spotify:album:2LkKpkt5CUwTrpvklNaYnz","Issey Kehte Hain Hip Hop","spotify:artist:7uIbLdzzSEqnX0Pkrb56cR, spotify:artist:6y16j3NM7yVHoPxDjVquuq","Yo Yo Honey Singh, Lil Golu","2014-06-21","https://i.scdn.co/image/ab67616d0000b2739dc14840ee9631cef8ce496f","1","1","194168","https://p.scdn.co/mp3-preview/bbc5a4c15a786cb2b30ec9b7048d2203f7dac381?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","INS181401263","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","bollywood,hindi hiphop,desi,hindipop,punjabi pop,hindi hiphop,desi hiphop","0.911","0.608","4","-5.438","0","0.249","0.283","0.00000134","0.113","0.652","100.013","4","","T-Series","C 2014 Super Cassettes Industries Private Limited, P 2014 Super Cassettes Industries Private Limited"
"spotify:track:5dQR15IPbFDhTVwjfZgqR0","Vaadi Pulla Vaadi","spotify:artist:7zFBW2JxM4bgTTKxCRcS8Q","Hiphop Tamizha","spotify:album:789KWh4Jia0vsisVdo44C3","Vaadi Pulla Vaadi","spotify:artist:7zFBW2JxM4bgTTKxCRcS8Q","Hiphop Tamizha","2014-08-15","https://i.scdn.co/image/ab67616d0000b2730cd2d21381d092ae6233ea5c","1","1","246700","https://p.scdn.co/mp3-preview/94c4f64f6e4c124702e569435214aa2c43a0a509?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","QMPKX1462498","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","tamilsk hiphop,tamil pop,kollywood,tamilsk dance,tamil indie","0.473","0.941","9","-5.431","1","0.062","0.342","0.0000892","0.275","0.303","180.195","4","","Hiphop Tamizha","C 2014 Hiphop Tamizha, P 2014 Hiphop Tamizha"
"spotify:track:2f5sTEhwX8qwCPgGPBavdx","Tu Hi Tu","spotify:artist:6QtJ6BVdj43aDpgjnVp2tY, spotify:artist:0sSxphmGskGCKlwB9xa6WU, spotify:artist:1XUGerdrjDBJxF9ZfxMqDj","Mohammed Irfan, Himesh Reshammiya, Mayur Puri","spotify:album:3cZzNUD8je3vJKARADXJDy","Kick","spotify:artist:0sSxphmGskGCKlwB9xa6WU, spotify:artist:5isfxZ3RSdBlSLn3cSFhnI, spotify:artist:7uIbLdzzSEqnX0Pkrb56cR","Himesh Reshammiya, Meet Bros Anjjan, Yo Yo Honey Singh","2014-07-07","https://i.scdn.co/image/ab67616d0000b273232bade47d843bb107ec169f","1","3","329063","https://p.scdn.co/mp3-preview/a81eb0b25c05906d8c02c113a5af2383850e8473?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","INS181401382","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","hindipop,bollywood,bollywood,hindipop,desi,bollywood,hindipop,desi","0.319","0.54","9","-6.464","1","0.0372","0.758","0.000003","0.16","0.279","80.469","4","","T-Series","C 2014 Super Cassettes Industries Private Limited, P 2014 Super Cassettes Industries Private Limited"
"spotify:track:0mureCDL35PbvhXdlZXM5H","Chinna Chinna Asai","spotify:artist:22hTOnub1VZYjuQultOi4Q","Minmini","spotify:album:1yhVLCFqvjIAARRbzbhY30","Roja","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2014-08-01","https://i.scdn.co/image/ab67616d0000b27383649d5e66a8f71effb05975","1","1","293076","https://p.scdn.co/mp3-preview/3e5d314a457e3089966f8dba87742ed088f51213?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INS181425787","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","tamil pop,malayalam pop","0.591","0.41","2","-6.901","1","0.0487","0.299","0.0000419","0.132","0.569","171.809","4","","Lahari Music","C 2014 Lahari Recording Company, P 2014 Lahari Recording Company"
"spotify:track:2L17dtaAvxAxQynw3MTFqF","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:4696X92jZhDU6cPVOwtl0r","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Blandade Artister","0000","","1","1","0","","false","0","","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","","0.507","0.387","0","-7.391","1","0.0272","0.844","0","0.0868","0.292","139.876","4","","",""
"spotify:track:2nfr9OCxsUju4sg10oRCxe","Sar Sukhachi Shravani","spotify:artist:4Wil7eB65FIL818mwO5dIc, spotify:artist:60f431EIEmwOfJJOJhdyQR","Abhijeet Sawant, Bela Shende","spotify:album:6TVpwz5vAHBWsLGoTmRB3Q","Mangalashtak Once More (Original Motion Picture Soundtrack)","spotify:artist:2iefUd3zjUfJ7qeLDwT62g, spotify:artist:1NKmpPhLjRNBoFoc6TVH25","Nilesh Moharir, Guru Thakur","2013-01-01","https://i.scdn.co/image/ab67616d0000b273bcac6eb94bda3dd9f65f855f","1","2","397080","https://p.scdn.co/mp3-preview/24bdfe7f5466f70cc5653ac8b78ceedabb1241c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","INV271300021","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","marathi pop,bollywood,marathi pop","0.703","0.528","2","-8.264","1","0.0326","0.519","0","0.116","0.465","133.983","1","","Video Palace","C 2013 Video Palace, P 2013 Video Palace"
"spotify:track:4HTDl31KMbRxWrH778ffvV","Cinema Choopistha Mama","spotify:artist:32Uwf51gH5NnFG96viJNUZ, spotify:artist:2KYWcjtMcKmqEWjpjB6XpT, spotify:artist:1wQJ1Ayact7i3gzsfCfGhw, spotify:artist:6n20A1n2i0woFveIrKJHKT","Simha Yadgiri, Malavika, Mansi, M.M.Monissha","spotify:album:6qESUjEdldht18WkWpLw4n","Race Gurram","spotify:artist:2FgHPfRprDaylrSRVf1UlN","Thaman S","2014-08-01","https://i.scdn.co/image/ab67616d0000b27389e4edcaba64f6ff95ad5ecd","1","3","270064","https://p.scdn.co/mp3-preview/fc87084e7f048207b94022ae545606f5afc43382?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INS181424880","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","pop på telugu,tollywood,pop på telugu,tollywood,andaktsfull,tollywood,pop på telugu,pop på telugu,tollywood,pop på kannada,sandalwood","0.671","0.896","0","-9.422","1","0.513","0.744","0.00000186","0.0978","0.758","185.91","4","","Lahari Music","C 2014 Lahari Recording Company, P 2014 Lahari Recording Company"
"spotify:track:3RAqJsgCOpwiPhkqmEvgI0","Pakeezah","spotify:artist:7apTJ2UKJkBZNKwCiPkfLJ","Gulraj Singh","spotify:album:7EHmKdpuGODFjbflV70k2y","Ungli (Original Motion Picture Soundtrack)","spotify:artist:6ohaQzKaXrobAL8paLSaxq, spotify:artist:1mBydYMVBECdDmMfE2sEUO, spotify:artist:7apTJ2UKJkBZNKwCiPkfLJ","Salim–Sulaiman, Sachin-Jigar, Gulraj Singh","2014-11-18","https://i.scdn.co/image/ab67616d0000b273e7a8801eb1cdd784c60125cc","1","2","265193","https://p.scdn.co/mp3-preview/53b468ac217c601b4ed3fde5e0a72ed535fe7472?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","INS171402223","spotify:user:isak.sjoholm.","2025-07-23T09:47:37Z","bhajan,andaktsfull","0.731","0.473","7","-9.328","1","0.0266","0.258","0","0.0742","0.643","101.97","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2014 Sony Music Entertainment India Pvt. Ltd."
