"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:15XAeJiTSKYRaf3ZGsK4bi","December, 25","spotify:artist:0yknwn0XnsbFLagS80AA0n, spotify:artist:02sYXFUWL0EL5vqceEVGpg","Byejack, dytheprince","spotify:album:7bIne9X6P5ea4FAw3oNYPw","December, 25","spotify:artist:0yknwn0XnsbFLagS80AA0n, spotify:artist:02sYXFUWL0EL5vqceEVGpg","Byejack, dytheprince","2020-12-25","https://i.scdn.co/image/ab67616d0000b273dec319e63e7e5e1cbc05e73f","1","1","186750","https://p.scdn.co/mp3-preview/822f4fa040ec2d35d8ae535b1826794c9d8ed1a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","QZNWZ2082309","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","cantopop,kantonesisk r&b,cantopop","0.596","0.526","5","-10.305","0","0.0323","0.466","0","0.158","0.258","124.93","4","","hittinghard","C 2020 hittinghard, P 2020 hittinghard"
"spotify:track:0KNIKuaK4SRFlraNYI2kub","Peaceful, Pink Algorithmic Noise Expected Hour","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","spotify:album:7Gspa6kJqyWECFqAy7byhX","2020 Best: Feel the Rhythm of and Yet More Brown Noises and Sounds for the New Year","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","2021-03-25","https://i.scdn.co/image/ab67616d0000b2738631954126a118788b1fdd56","1","6","150000","https://p.scdn.co/mp3-preview/2e00b9d57e304cb5ff406582f2ba912b70acb5d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL39J2080803","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","vaggvisa","0.166","0.141","0","-27.341","1","0.0772","0.886","0.952","0.124","0.0377","125.305","4","","T-Rel Music","C 2021 T-Rel Music, P 2021 T-Rel Music"
"spotify:track:2HYUCJy1p3EwYUCTpmrrbJ","Oh Finally Brownian Noises and Tunes for Every Day Struggle","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","spotify:album:7Gspa6kJqyWECFqAy7byhX","2020 Best: Feel the Rhythm of and Yet More Brown Noises and Sounds for the New Year","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","2021-03-25","https://i.scdn.co/image/ab67616d0000b2738631954126a118788b1fdd56","1","52","179000","https://p.scdn.co/mp3-preview/252e5e172e7f9b2db74f1c2042fe7bf73ec48fe2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL39J2080849","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","vaggvisa","0.207","0.234","1","-28.627","1","0.261","0.918","0.634","0.116","0.0221","84.706","3","","T-Rel Music","C 2021 T-Rel Music, P 2021 T-Rel Music"
"spotify:track:2fJ70dRX7J4jiVxKUQQp7C","DUMDi DUMDi","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","i-dle","spotify:album:0NC6QFvAc9H9r5iov9QwjK","DUMDi DUMDi","spotify:artist:2AfmfGFbe0A0WsTYm0SDTx","i-dle","2020-08-03","https://i.scdn.co/image/ab67616d0000b2736080e2389dee3e57f00ccc69","1","1","210640","https://p.scdn.co/mp3-preview/cae6075ac78e359af8ea2033987e1efd4696e3b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRA392000053","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","k-pop","0.759","0.914","4","-1.072","1","0.0592","0.025","0.00000445","0.076","0.674","123.047","4","","Universal Music LLC","C © 2020 CUBE ENTERTAINMENT, INC. / UNIVERSAL MUSIC LLC, P ℗ 2020 CUBE ENTERTAINMENT, INC. / UNIVERSAL MUSIC LLC"
"spotify:track:3MGQMDtVfLj9Sv7XPczxXv","Relaxing, Brown Algorithmic Noise Time Arrived","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","spotify:album:7Gspa6kJqyWECFqAy7byhX","2020 Best: Feel the Rhythm of and Yet More Brown Noises and Sounds for the New Year","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","2021-03-25","https://i.scdn.co/image/ab67616d0000b2738631954126a118788b1fdd56","1","50","169000","https://p.scdn.co/mp3-preview/78f6b9997bbf591432190f8d5125d3395d8b5a22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL39J2080847","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","vaggvisa","0.14","0.0951","10","-28.396","0","0.051","0.0487","0.95","0.156","0.0375","140.501","5","","T-Rel Music","C 2021 T-Rel Music, P 2021 T-Rel Music"
"spotify:track:2IAR0DziHCjSu16gR4ihvy","Nothing","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","Bruno Major","spotify:album:5ON0EY1YuVEJPwj17yYtwO","To Let A Good Thing Die","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","Bruno Major","2020-06-05","https://i.scdn.co/image/ab67616d0000b27395998c6ca2c759356eee3c3b","1","3","162797","https://p.scdn.co/mp3-preview/c58d62f7c6495a34f59c6ee670f47bb7e816733b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBKPL1962806","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","","0.555","0.27","2","-15.892","1","0.0884","0.931","0.536","0.103","0.274","139.691","3","","Bruno Major","C 2020 Harbour under exclusive license to AWAL Recordings Ltd, P 2020 Harbour under exclusive license to AWAL Recordings Ltd"
"spotify:track:0vNIX9whb7l3HeZBilg8RT","Calm, Colourful Noise Expected Hour is Here","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","spotify:album:7Gspa6kJqyWECFqAy7byhX","2020 Best: Feel the Rhythm of and Yet More Brown Noises and Sounds for the New Year","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","2021-03-25","https://i.scdn.co/image/ab67616d0000b2738631954126a118788b1fdd56","1","26","111000","https://p.scdn.co/mp3-preview/878f8392b0ee1c3d0d0d8be4d4b7c01a4bd8593e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL39J2080823","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","vaggvisa","0.109","0.297","10","-27.614","0","0.108","0.662","0.928","0.109","0.0311","94.186","4","","T-Rel Music","C 2021 T-Rel Music, P 2021 T-Rel Music"
"spotify:track:034KyQEk7IhbLtniVhBErj","17","spotify:artist:1W7FNibLa0O0b572tB2w7t","Pink Sweat$","spotify:album:6DQxe5EW0vZ1AfaoD8thFq","17","spotify:artist:1W7FNibLa0O0b572tB2w7t","Pink Sweat$","2020-02-28","https://i.scdn.co/image/ab67616d0000b273fc5ca3abfe1eed2b4a6dfb42","1","1","160736","https://p.scdn.co/mp3-preview/263cd90548cfb20b919041969f9d803efa1156b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USAT22000857","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","","0.558","0.364","5","-8.663","1","0.0502","0.169","0.0000994","0.109","0.252","129.17","4","","Atlantic Records","C © 2020 Atlantic Recording Corporation, P ℗ 2020 Atlantic Recording Corporation"
"spotify:track:4GA6tvAQtZb1ePDlQfKVOC","再聚","spotify:artist:3SJsybXfmMSrXcwpK56YuU","Eman Lam","spotify:album:0QV5JRafzBWJ7THqoi5Un5","再聚","spotify:artist:3SJsybXfmMSrXcwpK56YuU","Eman Lam","2020-08-28","https://i.scdn.co/image/ab67616d0000b273167f78c6aa2dd56cffc71283","1","1","256628","https://p.scdn.co/mp3-preview/7d6afb0887494bc8339e24725d2e49fefb8aa257?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","HKA412000132","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","cantopop,kinesisk indie","0.35","0.315","2","-9.716","1","0.0274","0.895","0.00018","0.129","0.107","72.087","4","","Sony Music Entertainment","P (P) 2020 Sony Music Entertainment Hong Kong Limited"
"spotify:track:111fc8n8W1GCGsqOALbI6w","Feel the Peace with Unforgettable, Selected Noises and Take a Nap","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","spotify:album:7Gspa6kJqyWECFqAy7byhX","2020 Best: Feel the Rhythm of and Yet More Brown Noises and Sounds for the New Year","spotify:artist:6N8XGdHPHPjyTm4O5lQQ5t","White Noise Baby Sleep Music","2021-03-25","https://i.scdn.co/image/ab67616d0000b2738631954126a118788b1fdd56","1","10","118000","https://p.scdn.co/mp3-preview/a0fe2e09d32c49fc91215e40c446414c92891dd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL39J2080807","spotify:user:isak.sjoholm.","2025-07-18T13:14:50Z","vaggvisa","0.164","0.000615","1","-22.377","0","0.0605","0.812","0.987","0.166","0.407","87.085","1","","T-Rel Music","C 2021 T-Rel Music, P 2021 T-Rel Music"
