"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:5oMecwx9BcU6wacLtnBjpo","Volando Entre Tus Brazos - Salsa Version","spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","Marc Anthony","spotify:album:4O3yvEN5II2yKWKBPtDLD7","Valio La Pena","spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","Marc Anthony","2004-07-27","https://i.scdn.co/image/ab67616d0000b273ac1b009b3ad89a504b927acf","1","5","318760","https://p.scdn.co/mp3-preview/54d9e2c2d9ad62aeb6e6f3377e83f7fe1bfeb109?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","NLB630400183","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","salsa,merengue,bachata,latino","0.643","0.625","7","-7.089","0","0.0386","0.704","0.000339","0.126","0.529","101.19","4","","Dance Music","P (P) 2004 Sony Music Entertainment Inc."
"spotify:track:6N71dG9eKV0GnCUIBcjpJF","Jesus Lord And King","spotify:artist:0AwyOMZsZfETJ91adZyCjT","Craig Wood","spotify:album:1ZJJPEj3aZvHWvSFPGxhE2","The Early Years (1984-2004)","spotify:artist:0AwyOMZsZfETJ91adZyCjT","Craig Wood","2014-02-28","https://i.scdn.co/image/ab67616d0000b2730575eaf2b8f49284bfe57524","1","1","234973","https://p.scdn.co/mp3-preview/0d3359033c9439714f298fa6fe3d4c0da61154a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMPKX1416292","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","","0.198","0.474","7","-6.749","1","0.0357","0.00175","0.000482","0.126","0.356","110.93","4","","Get Ready! Productions","C 2014 Get Ready! Productions, P 2014 Get Ready! Productions"
"spotify:track:12qwe5yqj5n7Uahvz2KEDn","I Remember","spotify:artist:3AuVosWBkpiixyzNVI0Ig9","Rev. Jay Kool","spotify:album:5y9ZsbPDHhIhF6KbXVLw9a","The Ridikule Years 2000-2004","spotify:artist:3AuVosWBkpiixyzNVI0Ig9","Rev. Jay Kool","2018-05-02","https://i.scdn.co/image/ab67616d0000b273dc76e3ad04e33d751871f6d6","1","2","91036","https://p.scdn.co/mp3-preview/3aab1126093997b1e567818bc6c5d2658812d0ff?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZCE61886235","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","","0.428","0.945","2","-0.508","1","0.0504","0.0227","0","0.314","0.399","106.259","4","","Faceplant Music","C 2018 Faceplant Music, P 2018 Faceplant Music"
"spotify:track:2n45sK6aEas1Wwnt4Obj7z","Ah W Noss","spotify:artist:0LnHdW6HMPoOlNdhG3DHjE","Nancy Ajram","spotify:album:2Cq6dxYeJSGMq9ivFt1AK6","Ah W Noss","spotify:artist:0LnHdW6HMPoOlNdhG3DHjE","Nancy Ajram","2004-01-01","https://i.scdn.co/image/ab67616d0000b273838b460e30d6a77512ffd00c","1","1","281053","https://p.scdn.co/mp3-preview/efc98e22c1b76b75deffa9bb902792df5b66caf6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","AEAB20400162","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","sholawat,khaleeji,egyptisk pop","0.774","0.933","7","-6.248","0","0.0691","0.125","0.0000621","0.0428","0.967","141.967","4","","EMI MUSIC ARABIA","C © 2004 Relax IN Music International SAL, Distributed by EMI Music Arabia, P ℗ 2004 Relax IN Music International SAL, Distributed by EMI Music Arabia"
"spotify:track:3OsbZ1QwRkXpbwcd1C18zK","Radetzky-Marsch, Op. 228","spotify:artist:4WMHJgeJCssiGW3ssUT7eb, spotify:artist:7silW8RiEOoLBgAg5JBCL1, spotify:artist:003f4bk13c6Q3gAUXv7dGJ","Johann Strauss I, Riccardo Muti, Wiener Philharmoniker","spotify:album:4S3PyUXIRocnvb56HDJxzT","Neujahrskonzert / New Year's Concert 2004","spotify:artist:7silW8RiEOoLBgAg5JBCL1, spotify:artist:003f4bk13c6Q3gAUXv7dGJ","Riccardo Muti, Wiener Philharmoniker","2004","https://i.scdn.co/image/ab67616d0000b2734ffe13825da3bbf8b71cf520","2","15","226026","https://p.scdn.co/mp3-preview/2ff89ecefdc364f253df222d4d1d6efba8fec3e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","USSM11306401","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","klassiskt,opera,klassiskt,requiem,klassiskt,opera,orkester,requiem","0.578","0.612","9","-13.969","1","0.127","0.893","0.935","0.943","0.276","105.223","4","","Sony Classical","P (P) 2004 Sony Music Entertainment"
"spotify:track:6KeXJbrg02axATKVgdW8am","Ora","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj","Ludovico Einaudi","spotify:album:0Ryad9M1b1MxSjgXdHCh1c","Una Mattina","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj","Ludovico Einaudi","2004-01-01","https://i.scdn.co/image/ab67616d0000b273c0c021c0ac135d923b3a0ddc","1","2","473493","https://p.scdn.co/mp3-preview/52707eb800ec438a6c0bcf516b3bdae73ef2bcb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","ITB280400099","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","nyklassiskt,klassiskt","0.225","0.124","10","-26.385","1","0.0544","0.965","0.905","0.0937","0.0479","132.853","4","","Decca (UMO)","C © 2004 Decca Music Group Limited, P ℗ 2004 Ludovico Einaudi"
"spotify:track:4iFpFhMeo0OvNqd7gcqnIx","Playground Rulz","spotify:artist:3AuVosWBkpiixyzNVI0Ig9","Rev. Jay Kool","spotify:album:5y9ZsbPDHhIhF6KbXVLw9a","The Ridikule Years 2000-2004","spotify:artist:3AuVosWBkpiixyzNVI0Ig9","Rev. Jay Kool","2018-05-02","https://i.scdn.co/image/ab67616d0000b273dc76e3ad04e33d751871f6d6","1","8","262086","https://p.scdn.co/mp3-preview/5bbef98843334031240df2bfd4a30c654532d428?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZCE61886241","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","","0.359","0.925","2","-6.944","1","0.0431","0.000284","0.000049","0.0753","0.786","177.58","4","","Faceplant Music","C 2018 Faceplant Music, P 2018 Faceplant Music"
"spotify:track:6zvh1pH7PwIib64b6uv7kT","Daría","spotify:artist:7FZj349hdLfD6qzXkJLuAh","La Quinta Estacion","spotify:album:2IdCNfB4mJGsGCzGt6FnHs","Flores De Alquiler","spotify:artist:7FZj349hdLfD6qzXkJLuAh","La Quinta Estacion","2004-03-02","https://i.scdn.co/image/ab67616d0000b2731daaff00746344ca90245833","1","3","222866","https://p.scdn.co/mp3-preview/03bb75595f5a257bc0ecfe3402f49511073a7b2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","MXF010400021","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","latinamerikansk pop","0.601","0.898","5","-3.132","1","0.0356","0.00169","0.0000023","0.0703","0.746","132.976","4","","Ariola","P (P) 2004 BMG Entertainment Mexico, S.A. de C.V."
"spotify:track:6drlgJsl0gKUdUvqJ7s8pd","See You, Hear You","spotify:artist:3AuVosWBkpiixyzNVI0Ig9","Rev. Jay Kool","spotify:album:5y9ZsbPDHhIhF6KbXVLw9a","The Ridikule Years 2000-2004","spotify:artist:3AuVosWBkpiixyzNVI0Ig9","Rev. Jay Kool","2018-05-02","https://i.scdn.co/image/ab67616d0000b273dc76e3ad04e33d751871f6d6","1","4","215666","https://p.scdn.co/mp3-preview/01bae916afdf7d948ab90ce47a832981859bacd7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZCE61886237","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","","0.484","0.83","11","-1.369","0","0.0287","0.0248","0","0.192","0.683","130.038","4","","Faceplant Music","C 2018 Faceplant Music, P 2018 Faceplant Music"
"spotify:track:1mgUVcrVaAlbnEPMayd1pb","Satanella-Polka, Op. 124","spotify:artist:5goS0v24Fc1ydjCKQRwtjM, spotify:artist:7silW8RiEOoLBgAg5JBCL1, spotify:artist:003f4bk13c6Q3gAUXv7dGJ","Johann Strauss II, Riccardo Muti, Wiener Philharmoniker","spotify:album:4S3PyUXIRocnvb56HDJxzT","Neujahrskonzert / New Year's Concert 2004","spotify:artist:7silW8RiEOoLBgAg5JBCL1, spotify:artist:003f4bk13c6Q3gAUXv7dGJ","Riccardo Muti, Wiener Philharmoniker","2004","https://i.scdn.co/image/ab67616d0000b2734ffe13825da3bbf8b71cf520","2","4","222866","https://p.scdn.co/mp3-preview/33e0537df851b04f49816227a6e618814a6ff461?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USSM11306390","spotify:user:isak.sjoholm.","2025-07-18T13:05:59Z","klassiskt,opera,klassiskt,requiem,klassiskt,opera,orkester,requiem","0.516","0.143","2","-21.886","1","0.31","0.901","0.635","0.678","0.533","77.523","4","","Sony Classical","P (P) 2004 Sony Music Entertainment"
