"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:3xxiyZRV9x85R9GZSzAjKt","Six Underground - Nellee Hoopers Edit","spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P, spotify:artist:55l4wgeiNuqLNWGkUuNRxX","Sneaker Pimps, Nellee Hoopers","spotify:album:1uQzPvB5SgKUqGYVIu8XjC","Six Underground","spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P","Sneaker Pimps","1996","https://i.scdn.co/image/ab67616d0000b2735faf216ea2352e8bc11d73ac","1","1","234626","https://p.scdn.co/mp3-preview/8a7013e1488b936218fc3cc74641240cac7fa15e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCDN9800016","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","triphop,downtempo","0.586","0.68","1","-8.682","0","0.0504","0.0289","0.184","0.124","0.421","169.937","4","","Clean Up Records","C 1996 Clean Up Records, P 1996 Clean Up Records"
"spotify:track:279JFuiq31EOxWAxJeWQi9","Time To Say Goodbye (Con Te Partiro)","spotify:artist:0VtVDsLKIsyiBa1DeAdKbU, spotify:artist:3EA9hVIzKfFiQI0Kikz2wo, spotify:artist:7Ead768rc4ShGxnqtqccU5","Francesco Sartori, Andrea Bocelli, Sarah Brightman","spotify:album:5bwuR4PSrTRlCgRuNS5ZMB","Romanza","spotify:artist:3EA9hVIzKfFiQI0Kikz2wo","Andrea Bocelli","1997-09-23","https://i.scdn.co/image/ab67616d0000b27305cd7f5dc402cefc7efffe1a","1","15","247000","https://p.scdn.co/mp3-preview/05d5cff152ba6c377c1d93ee32618c493282a03d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NLA319600417","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","opera,opera,musikaler","0.253","0.484","7","-5.976","1","0.0333","0.91","0.00327","0.0988","0.402","104.056","4","","Universal Classics & Jazz","C (C) 1996 Insieme Srl, P (P) 1996 Insieme Srl exclusively licensed to Polydor B.V. The Netherlands outside of Italy"
"spotify:track:299tsnNBaB25wxj2horMBl","The Power of Love","spotify:artist:0lvRaSwh06GQuzA8uPfR86","Q-Tex","spotify:album:13ic0xVAEH2pMmNhGT6P39","Into the Light","spotify:artist:0lvRaSwh06GQuzA8uPfR86","Q-Tex","1997-08-18","https://i.scdn.co/image/ab67616d0000b2731d2ff71760dbd25d00bfdead","1","7","225760","https://p.scdn.co/mp3-preview/8276219e7e157d43458c7b67d260fe070e256c6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBDGN1301362","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","happy hardcore,gabber","0.633","0.91","8","-11.173","0","0.0373","0.00164","0.004","0.341","0.579","135.069","4","","23rd Precinct Music","C © 1997 23rd Precinct, P ℗ 1997 23rd Precinct"
"spotify:track:0GMHV1F0HlzDxMt7UfNeQU","Step Into My World","spotify:artist:6vMDsKUbY5Rs1oG27dAUIi","Hurricane #1","spotify:album:4TyunhYbRKKNqPn0d7t1zu","Hurricane #1","spotify:artist:6vMDsKUbY5Rs1oG27dAUIi","Hurricane #1","1997-08-06","https://i.scdn.co/image/ab67616d0000b273041122520be02c7b6a3ac45e","1","3","301426","https://p.scdn.co/mp3-preview/0a2bc32e8eb10a934d46f2d50abdc627de26fb37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","GBBQY0500074","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","britpop,madchester","0.241","0.687","9","-7.21","1","0.0337","0.0000633","0.00152","0.373","0.633","164.061","4","","Creation Records","P 1997 Creation Records Limited"
"spotify:track:1db3SIEE43i16Vb17JpoMh","A Thousand Trees","spotify:artist:21UJ7PRWb3Etgsu99f8yo8","Stereophonics","spotify:album:6aQ9eJe8CzynjbiD0oXIvx","Word Gets Around","spotify:artist:21UJ7PRWb3Etgsu99f8yo8","Stereophonics","1997-01-01","https://i.scdn.co/image/ab67616d0000b273a938a5218e833949c68036a9","1","1","182893","https://p.scdn.co/mp3-preview/8e0b84fa3ae7a2e853bce86bc39a25453b4eb073?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","GBBLK9700133","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","britpop","0.299","0.814","7","-4.263","1","0.0564","0.0944","0","0.177","0.525","109.329","4","","UMC (Universal Music Catalogue)","C © 1997 V2 Music Limited, P ℗ 1997 V2 Music Limited"
"spotify:track:0Up12IjvIK9StffpZeFJtG","Gunman - Original Mix","spotify:artist:1tlAuGE8fWLJOWyqdBrR2p","187 Lockdown","spotify:album:5WlWdMiVWjV7wMUgb3IqTa","Gunman (Mixes)","spotify:artist:1tlAuGE8fWLJOWyqdBrR2p","187 Lockdown","1997-11-15","https://i.scdn.co/image/ab67616d0000b273c9df301b430811ba947f2352","1","7","381133","","false","0","GBAHS9803762","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","brittisk garage,bassline","0.799","0.967","10","-9.86","0","0.0498","0.001","0.504","0.0261","0.849","128.046","4","","Bucks Records Limited","C (C) 2019 Bucks Records Limited, P (P) 2019 Bucks Records Limited"
"spotify:track:1oJ6c2jUFPeD92GpjRNiu6","Fighting Fit","spotify:artist:5Rsu72e1qrjIUtxH6Zmy9K","Gene","spotify:album:1e6GewtfIvsmnaObS2c2PY","Drawn To The Deep End","spotify:artist:5Rsu72e1qrjIUtxH6Zmy9K","Gene","1997-01-01","https://i.scdn.co/image/ab67616d0000b2731e5b608bd511b27a066897e2","1","2","234426","https://p.scdn.co/mp3-preview/f739ae267082dd3128485e52ebf639fe4145f410?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","GBAKW9700014","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","britpop,madchester,jangle pop","0.344","0.87","6","-5.044","0","0.0511","0.00231","0.0000927","0.327","0.487","133.49","4","","Polydor Records","C © 1997 Polydor Ltd. (UK), P ℗ 1997 Polydor Ltd. (UK)"
"spotify:track:1wag5PlmFKZSECHa3FwXfS","Just the One","spotify:artist:1TrwMxRrrlk0hZxJkw4jUF","Levellers","spotify:album:7wWZAvD330n7hyE7rlQsUA","One Way Of Life (The Best Of The Levellers)","spotify:artist:1TrwMxRrrlk0hZxJkw4jUF","Levellers","1997-08-01","https://i.scdn.co/image/ab67616d0000b2735e7060cfc0b6c4bdc15f2a8b","1","16","170106","https://p.scdn.co/mp3-preview/e44a7ff15d2981b2c6da61ef4aa8a48ba7e071ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","GBBWZ9800069","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","keltisk rock,folkpunk,keltisk punk,folkrock,britpop","0.403","0.858","7","-4.591","0","0.0371","0.114","0","0.356","0.743","131.233","4","","EastWest U.K.","C © 1998 China Records Ltd., P ℗ 1998 This compilation 1998 China Records Ltd."
"spotify:track:5ncft9p9TdmieGbg4D0upN","Soap On A Rope (1997 Mix)","spotify:artist:3G8OXCpODD0oCmdPN7iHg6","The Rhythmic State","spotify:album:35unW0jyF5NvMnPy4IVAgi","Soap On A Rope","spotify:artist:3G8OXCpODD0oCmdPN7iHg6","The Rhythmic State","1997","https://i.scdn.co/image/ab67616d0000b273ea1c45286bd0d142537fddb1","1","2","275862","https://p.scdn.co/mp3-preview/2e95ad3bd677d0dafe64870a207706f1199bd07c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","AUXN21407793","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","happy hardcore","0.532","0.893","7","-7.111","1","0.074","0.00039","0.785","0.317","0.235","170.015","4","","Central Station Records","P 1997 Clubscene Records"
"spotify:track:4c4ymzdYmULQt1gFprL0d1","Local Boy In The Photograph","spotify:artist:21UJ7PRWb3Etgsu99f8yo8","Stereophonics","spotify:album:6aQ9eJe8CzynjbiD0oXIvx","Word Gets Around","spotify:artist:21UJ7PRWb3Etgsu99f8yo8","Stereophonics","1997-01-01","https://i.scdn.co/image/ab67616d0000b273a938a5218e833949c68036a9","1","4","202066","https://p.scdn.co/mp3-preview/b5ee726cf670358be3ab5aad82f24e3d2dfbaec8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBBLK9700001","spotify:user:isak.sjoholm.","2025-07-23T09:39:18Z","britpop","0.374","0.96","7","-3.34","1","0.0758","0.00063","0","0.161","0.375","130.689","4","","UMC (Universal Music Catalogue)","C © 1997 V2 Music Limited, P ℗ 1997 V2 Music Limited"
