"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:4wMmZ6kFp97MoRLvYn2Xfd","Wait Till You See Her","spotify:artist:5V0MlUE1Bft0mbLlND7FJz","Ella Fitzgerald","spotify:album:3DXgUbJhOxidQC3l0tegY9","Ella Fitzgerald Sings The Rodgers And Hart Song Book","spotify:artist:5V0MlUE1Bft0mbLlND7FJz","Ella Fitzgerald","1956-01-01","https://i.scdn.co/image/ab67616d0000b2739a54a21b1575c1985f768ab1","2","11","91320","https://p.scdn.co/mp3-preview/e9d48873dd0abcc6fa8b9b42dc63db47fc959237?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","USUM71203596","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","vocal jazz,jazz,swing,jazzblues,storbandsmusik,jul","0.407","0.0772","4","-21.237","0","0.0441","0.983","0.00000931","0.122","0.242","96.137","3","","Verve Reissues","C © 1956 Verve Label Group, a Division of UMG Recordings, Inc., P This Compilation ℗ 1997 Verve Label Group, a Division of UMG Recordings, Inc."
"spotify:track:55FZTOX7iZ5xYQ5zdoU983","Love Dance - Original Mono Version","spotify:artist:3D9J9nPNW1cBktx5apJq4V","Martin Denny","spotify:album:574HBn9u0AAxwH89VlEGVU","Exotica","spotify:artist:3D9J9nPNW1cBktx5apJq4V","Martin Denny","1957-05-01","https://i.scdn.co/image/ab67616d0000b273c3ad0ad5702d466d0ef56d22","1","12","155960","https://p.scdn.co/mp3-preview/bbed7409a99285a34d7180e73c22425795236d32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","USCA20803583","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","exotica,lounge,easy listening","0.659","0.438","2","-11.552","0","0.0292","0.417","0.0509","0.11","0.664","125.085","4","","Caroline Records","C © 1957 Capitol Records, LLC, P This Compilation ℗ 1957 Capitol Records, LLC"
"spotify:track:5r00C7cK5uqgss7RYIWULC","Bailiff's Daughter of Islington","spotify:artist:0OP3vGdafC4R9cXSoyRm9B","Paul Clayton","spotify:album:1xBRzhpzBf1N1Q74p6227x","Folk Ballads of the English-Speaking World","spotify:artist:0OP3vGdafC4R9cXSoyRm9B","Paul Clayton","1956-01-01","https://i.scdn.co/image/ab67616d0000b273ef02fabd6b1a642af20003d7","1","2","214906","https://p.scdn.co/mp3-preview/a706c7e2df959ba7d61593e000525a23ecd662c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","USSF15631002","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","sjömansvisor,traditionell folk,folkmusik","0.6","0.0311","9","-18.157","1","0.0495","0.95","0","0.0981","0.372","124.451","4","","Folkways Records","C (C) 1956 Smithsonian Folkways Recordings, P (P) 1956 Smithsonian Folkways Recordings. Originally released on Folkways Records."
"spotify:track:5sdGoTfxADp206REFXJfRA","Smoke Gets In Your Eyes","spotify:artist:1AwO9pWEBSBoWdEZu28XDC","Eartha Kitt","spotify:album:19ZUoDOWmYb59rG5p5WoSW","That Bad Eartha","spotify:artist:1AwO9pWEBSBoWdEZu28XDC","Eartha Kitt","1956","https://i.scdn.co/image/ab67616d0000b273e6e6f2ebd26cafafe82ef36d","1","12","185480","https://p.scdn.co/mp3-preview/cd81511e952ee55a24faac1d9be6bd34897f545d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USRC19900643","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","jul","0.297","0.2","9","-14.591","1","0.0348","0.948","0.00563","0.122","0.273","90.325","3","","RCA/Legacy","P Originally released 1956. All rights reserved by RCA Records, a division of Sony Music Entertainment"
"spotify:track:6PGOi8MOB5M8ySXC9cfEde","Goldberg Variations, BWV 988: Variation 17 a 2 Clav.","spotify:artist:5aIqB5nVVvmFsvSdExz408, spotify:artist:13dkPjqmbcchm8cXjEJQeP","Johann Sebastian Bach, Glenn Gould","spotify:album:0ogm04LcccovebvmP9Mo6W","Bach: The Goldberg Variations, BWV 988 (1955 Gould Remaster)","spotify:artist:5aIqB5nVVvmFsvSdExz408, spotify:artist:13dkPjqmbcchm8cXjEJQeP","Johann Sebastian Bach, Glenn Gould","1956","https://i.scdn.co/image/ab67616d0000b273858509f1c936b593a253f703","1","18","53600","https://p.scdn.co/mp3-preview/44bacee91fc792c7fe524c1b62d1729fe0e2699b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USSM11408888","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","klassiskt,klassiskt piano,klassiskt piano,klassiskt","0.279","0.339","2","-22.316","1","0.0487","0.993","0.895","0.149","0.964","114.971","4","","Sony Classical","P (P) 1956 Sony Music Entertainment // Digital Remastering (P) 2015 Sony Music Entertainment"
"spotify:track:6qx2FBggIodKjIBiA0QXCX","Just Imagine","spotify:artist:0hItVPjwJLVZrFqOyIsxPf","Judy Garland","spotify:album:7fA6W1sfntYcdBGdkfA2aL","Judy","spotify:artist:0hItVPjwJLVZrFqOyIsxPf","Judy Garland","1956","https://i.scdn.co/image/ab67616d0000b273916f47aa8bcaff96e647698d","1","2","173333","https://p.scdn.co/mp3-preview/77a922ec2db97694a40e98f833bae0e28d2e4188?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","USCA28900765","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","jul","0.22","0.166","4","-18.713","0","0.0349","0.865","0.000834","0.356","0.162","84.961","4","","CAPITOL CATALOG MKT (C92)","C © 2015 Capitol Records LLC, P ℗ 1956 Capitol Records LLC"
"spotify:track:01UWnyzuG8ekTsYRAJGV6B","My Fair Lady: Wouldn't It Be Loverly","spotify:artist:6vSV6SDf1vteodhgV83AJ6, spotify:artist:5RdqZVi36tpDPYNPw8jJbO, spotify:artist:2azQxYJLvF9jqOmuveLGQv, spotify:artist:6WdfiLSbnrKRLINWsG1UCe, spotify:artist:790zb9Bg9j2lDTxslopXD6","Frederick Loewe, Julie Andrews, Original London Cast of My Fair Lady Ensemble, Franz Allers, Cyril Ornadel","spotify:album:0dDqZwWFbOVYsKTgYKofLB","My Fair Lady (Original London Cast Recording)","spotify:artist:6vSV6SDf1vteodhgV83AJ6, spotify:artist:3lZmKOhTf1lO7VHebaRclG","Frederick Loewe, Original London Cast of My Fair Lady","1956","https://i.scdn.co/image/ab67616d0000b2734fee320c876a4cd3a9880a0f","1","3","237266","https://p.scdn.co/mp3-preview/a3e83b26b28a98fa5de9541610942fc6f5cf7234?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USSM15900714","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","musikaler,musikaler,musikaler,musikaler","0.43","0.176","5","-15.995","1","0.0407","0.959","0","0.146","0.45","120.217","4","","Masterworks Broadway","P Originally released 1956, 1959 SONY BMG MUSIC ENTERTAINMENT"
"spotify:track:0ggvm5LBPRMO4Vd1u5XTWS","Shoutin' Out","spotify:artist:5ZATfKurLqflrBhv2FLht5","Horace Silver","spotify:album:36vsHGkXx871vYTGHYFRhx","Silver's Blue","spotify:artist:5ZATfKurLqflrBhv2FLht5","Horace Silver","1956","https://i.scdn.co/image/ab67616d0000b2734cf61a8b3b5175a6cfb0cd60","1","5","391813","https://p.scdn.co/mp3-preview/6ac9a15768f440a292a914eab06c16dec8af9100?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USSM10403282","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","hard bop,jazz,bebop,cool jazz,soul jazz","0.639","0.422","10","-6.385","0","0.0349","0.833","0.532","0.095","0.642","90.124","4","","Epic/Legacy","P Originally Recorded 1956. All rights reserved by SONY BMG MUSIC ENTERTAINMENT"
"spotify:track:0wIRQWgWvhcTN61jTh2qk5","Stranded in the Jungle - Remastered","spotify:artist:6kGIQDvdaEyZBA3aUyRHIO","The Cadets","spotify:album:6OfxsX4poX5dBcvwSnZVEm","Stranded in the Jungle / Car Crash","spotify:artist:6kGIQDvdaEyZBA3aUyRHIO","The Cadets","1956-01-12","https://i.scdn.co/image/ab67616d0000b273d04c8fda82bc8a835545cdd2","1","1","194640","https://p.scdn.co/mp3-preview/4f59becca9c5de7840c623af39d8bf68a3b0d48f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","QMBZ91932852","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","doo-wop,boogie-woogie,rockabilly","0.576","0.651","0","-8.821","0","0.11","0.755","0.00289","0.0712","0.731","143.906","4","","AT THE HOP","C (C) 2019 AT THE HOP"
"spotify:track:12sWaJ8QI8dEXfLCVd7Zh8","Maria","spotify:artist:21LGsW7bziR4Ledx7WZ1Wf","Johnny Mathis","spotify:album:2VSzjViVZMciyUX0M1rFTv","The Essential Johnny Mathis 3.0","spotify:artist:21LGsW7bziR4Ledx7WZ1Wf","Johnny Mathis","1956","https://i.scdn.co/image/ab67616d0000b273eb4d41687d9ef76b854b727b","1","15","225973","https://p.scdn.co/mp3-preview/1a9b8c6a30d90bf0f7a5d592aab7f645974c7d2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USSM10403423","spotify:user:isak.sjoholm.","2025-07-18T13:00:05Z","jul","0.165","0.331","0","-13.682","1","0.0362","0.925","0.00000756","0.378","0.0584","88.889","4","","Columbia/Legacy","P Originally Released 1956-1963, 1965, 1968, 1969, (P) 1982 Jon Mat Records, Inc. and Arista Records, Inc., 1973, 1975-1979, 1982, 1990, 1993, 1996, 1998, 2000, 2004 Jon Mat Records, Inc./Originally Released 1959 Jon Mat Records, Inc., (P) 1979, 1982, 1993 Jon Mat Records, Inc./Originally Released 1960, 1964 Sony Music Entertainment Inc."
