"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:3SyCVJ4izJSa6kGefqB3xK","Tragedi","spotify:artist:1BGEAzClyyIOEQmHCx2O8J","Seringai","spotify:album:4tyJzkQFVDyn9HBIb1QiYa","Taring","spotify:artist:1BGEAzClyyIOEQmHCx2O8J","Seringai","2012-07-11","https://i.scdn.co/image/ab67616d0000b27314ec6a80643904cf26b3994f","1","5","235733","https://p.scdn.co/mp3-preview/6cbfc239a71b1e02342cec5f790e0441560e97a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","usdy41913308","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indorock,funkot,indonesisk indie","0.58","0.895","4","-4.805","0","0.0454","0.000188","0.00915","0.1","0.503","82.509","4","","High Octane Production","C 2012 High Octane Production, P 2012 High Octane Production"
"spotify:track:0aKsVp1hadPnbtc8l8Z86C","Tak Bisa Mencintaimu","spotify:artist:374NOHOFF57pYs9QOhuKJq","Sammy Simorangkir","spotify:album:7nHSJ7wGPuRznTpKFfy4oU","Aku Kembali","spotify:artist:374NOHOFF57pYs9QOhuKJq","Sammy Simorangkir","2012-04-18","https://i.scdn.co/image/ab67616d0000b2730e88672cbd0e2f16916b2e0e","1","2","291520","https://p.scdn.co/mp3-preview/d644df0f146cb95e201eb67e41bb79ff2cea36cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR6V82266037","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk pop,malajisk","0.422","0.452","7","-4.892","1","0.0278","0.791","0.0000194","0.141","0.165","143.854","4","","Pro-M (PT Profesional Music)","C 2012 Pro-M (PT Profesional Music), P 2012 Pro-M (PT Profesional Music)"
"spotify:track:1nfsFmTY2lb3s2rg22fbCm","Mengawali Hari","spotify:artist:4XnnBdCt9Cg5W2wBgtD7co","Nosstress","spotify:album:1dQZMlXsdimAsIK5NPAOLm","Perspektif Bodoh, Vol. 1","spotify:artist:4XnnBdCt9Cg5W2wBgtD7co","Nosstress","2012-10-14","https://i.scdn.co/image/ab67616d0000b273ca481cf565d472412f7a2072","1","1","202870","https://p.scdn.co/mp3-preview/2ad914e932cc0aa57f6d219fdb1657f8111eb8fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR10S1751980","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk indie,indie","0.572","0.34","9","-7.863","1","0.0358","0.773","0","0.112","0.362","174.753","4","","Antida Records","C 2012 Nosstress, P 2012 Nosstress"
"spotify:track:2QohOvW7PuLzZR0v5ASIHX","Khayalan","spotify:artist:4ubEZ6sMsrrbQChueyouCC","Hivi!","spotify:album:1omMrtVETWau6zIf3ff4ae","Say Hi To Hivi!","spotify:artist:4ubEZ6sMsrrbQChueyouCC","Hivi!","2012-04-18","https://i.scdn.co/image/ab67616d0000b2738cf8c7b78984661aad7b590a","1","9","277373","https://p.scdn.co/mp3-preview/4f4488346b3cc4041750132950a6e904c62b5dfc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","IDUM71900010","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk pop,indonesisk indie","0.676","0.851","7","-6.517","1","0.0473","0.0724","0.00000337","0.107","0.527","129.967","4","","PT. Universal Music Indonesia","C © 2019 PT. Universal Music Indonesia, P ℗ 2019 PT. Universal Music Indonesia"
"spotify:track:7vdIvsP4bHwoTmurJmZ8Pz","Pergi Saja","spotify:artist:3txNoNUfBAHT1ZSGT2R30y","Geisha","spotify:album:06bTxtPYSIRvyRGraNVYsP","Seleksi Hits","spotify:artist:3txNoNUfBAHT1ZSGT2R30y","Geisha","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733eb54dae036de2e48624286d","1","11","241746","https://p.scdn.co/mp3-preview/1ee2506cd50b4c2b122b7532d883b43a10441d69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","IDA181200070","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk pop,malajisk","0.545","0.502","2","-6.618","1","0.0251","0.457","0","0.114","0.289","131.999","4","","Musica Studios",""
"spotify:track:7gWcfdZVM1uunqG6trmQVG","Mabuk Cinta","spotify:artist:6H857CtcaYMSxOB4jvSIZf","Armada","spotify:album:78rrGhb8kb4g0P8ewToKIo","Satu Hati Sejuta Cinta","spotify:artist:6H857CtcaYMSxOB4jvSIZf","Armada","2012-04-30","https://i.scdn.co/image/ab67616d0000b273f1c411e94c33fdd57edd9a69","1","3","239506","https://p.scdn.co/mp3-preview/03218fd81a6aeff16958db8c0e8be19e49bfdaaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","IDA161200228","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk pop,malajisk,malajisk pop","0.628","0.671","2","-6.69","1","0.0309","0.014","0.00000235","0.185","0.488","120.011","4","","E-Motion Entertainment","C 2012 E-Motion Entertainment, P 2012 E-Motion Entertainment"
"spotify:track:4QFjYiRe5Tbtfr4TNLQLRW","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:5WQBGwcKQA5oxIrQrZGsLC","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Blandade Artister","0000","","1","36","0","","false","0","","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","","0.601","0.206","10","-11.783","0","0.0454","0.851","0","0.313","0.776","105.541","3","","",""
"spotify:track:1KBz93BuN7iZVO8jRjHDzy","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:5WQBGwcKQA5oxIrQrZGsLC","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Blandade Artister","0000","","1","1","0","","false","0","","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","","0.463","0.123","7","-13.735","1","0.0343","0.928","0","0.164","0.527","134.963","3","","",""
"spotify:track:5q8jEVS6Nw1FtTs5OheKve","Jadi SepertiMu","spotify:artist:0fNP7vT8e4iwS6zHp8BZI6","Hillsong Dalam Bahasa Indonesia","spotify:album:5vvm0OSCvOto2qLcBL8B7V","Global Project INDONESIA (Indonesian)","spotify:artist:0fNP7vT8e4iwS6zHp8BZI6","Hillsong Dalam Bahasa Indonesia","2012","https://i.scdn.co/image/ab67616d0000b2731a6f3e274dafd6a87b86d188","1","15","368133","https://p.scdn.co/mp3-preview/f20858a28c1e979139a7d004f9ebc3083c527c4b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","AUHS01204827","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","worship","0.471","0.643","5","-5.07","1","0.0257","0.358","0","0.676","0.262","80.019","4","","Hillsong Music","C 2012 Hillsong Music and Resources LLC, P 2012 Hillsong Music and Resources LLC"
"spotify:track:3wJnhmP2l7Sfjd8rB2oD89","Bersama Kita","spotify:artist:4XnnBdCt9Cg5W2wBgtD7co, spotify:artist:5HGzVY4gLey8Y2Jz8qy1ZE","Nosstress, Raoul Wyffels","spotify:album:1dQZMlXsdimAsIK5NPAOLm","Perspektif Bodoh, Vol. 1","spotify:artist:4XnnBdCt9Cg5W2wBgtD7co","Nosstress","2012-10-14","https://i.scdn.co/image/ab67616d0000b273ca481cf565d472412f7a2072","1","3","267430","https://p.scdn.co/mp3-preview/8e267430a13728c97d415bc2b15c346fc05fd427?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR10S1751982","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk indie,indie","0.537","0.425","9","-7.229","1","0.0341","0.235","0.00000128","0.0927","0.569","154.92","4","","Antida Records","C 2012 Nosstress, P 2012 Nosstress"
"spotify:track:5ut6KIAKUmj3iT1OvdHKva","Tak Sempurna","spotify:artist:7b4mucf6X53D3pEaY1jWl6, spotify:artist:6gvA9QkTBrrVgC61J4YaA8","Bondan Prakoso, Fade2Black","spotify:album:7bl8Gk7r0zwgWqDRu32FWK","Respect & Unity For All","spotify:artist:7b4mucf6X53D3pEaY1jWl6, spotify:artist:6gvA9QkTBrrVgC61J4YaA8","Bondan Prakoso, Fade2Black","2012-06-12","https://i.scdn.co/image/ab67616d0000b273029a04480b10b64cf1f3ce93","1","3","237720","https://p.scdn.co/mp3-preview/213ef4a5b0542c26de536654d0d0349a875b9d73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","IDAC51200015","spotify:user:isak.sjoholm.","2025-07-23T09:36:35Z","indonesisk pop,indorock,indonesisk pop,indorock","0.65","0.603","9","-8.301","1","0.0287","0.837","0.0365","0.104","0.239","99.985","4","","Sony Music Entertainment","P 2012 (P)Sony Music Entertainment Indonesia"
