"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:1rsWv1SDZm7i1Y9CRU0LHt","Ez Keç Im","spotify:artist:6kZvCKj0MxeLEg35TXYZDd","Aynur","spotify:album:3U6HPnQXBPggPoOlc8DpTs","Nûpel","spotify:artist:6kZvCKj0MxeLEg35TXYZDd","Aynur","2005-09-27","https://i.scdn.co/image/ab67616d0000b273312db0a855a4006864cbe200","1","4","202579","https://p.scdn.co/mp3-preview/b584654bc15bd87e313fd79caaa24df95513842d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TR0330605063","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","oyun havasi","0.7","0.838","2","-6.694","0","0.0596","0.494","0.00000177","0.102","0.957","124.852","4","","KALAN SES GÖRÜNTÜ","C (C) 2005 Kalan Ses Görüntü, P (P) 2005 Kalan Ses Görüntü"
"spotify:track:4mZ4P2NAdjq8PHuvROSLIS","İkili Delilik - Kivanch K., Cem Oyal Remix","spotify:artist:64d1rUxfizSAOE9UbMnUZd","Sezen Aksu","spotify:album:6nIO3IxWOTKSArcF5ttzVI","Bahane (Remixes)","spotify:artist:64d1rUxfizSAOE9UbMnUZd","Sezen Aksu","2005-06-23","https://i.scdn.co/image/ab67616d0000b273ea40a820f68f9379a6447c3d","1","10","262773","https://p.scdn.co/mp3-preview/4433cb9f5374298b825659f722d46e6b95ac8064?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","TR0010501551","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","turkisk pop,arabesk","0.789","0.539","2","-8.758","0","0.0655","0.0247","0.00518","0.273","0.673","130.04","4","","SN Music","C (C) 2005 SN Music, P (P) 2005 SN Music Publishing"
"spotify:track:5ewZszMyG51TVfWaUaMd7y","Yüksek Dağlara Kar Var","spotify:artist:0Ul2CwZfgEFqNomkP8sLmc","Gökhan Birben","spotify:album:0jYveyPpEUVVOVYjyYb5lV","Asa Sevdam","spotify:artist:0Ul2CwZfgEFqNomkP8sLmc","Gökhan Birben","2005-05-03","https://i.scdn.co/image/ab67616d0000b273a87a4bc8e24b5d7a3a7e32ee","1","2","291800","https://p.scdn.co/mp3-preview/f10d33b952a6dc3b2cdb8a25a38550ee520778d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","TR2100600183","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","karadeniz folk","0.688","0.628","9","-7.356","0","0.0298","0.69","0","0.108","0.911","109.974","5","","METROPOL MÜZİK ÜRETİM","C 2005 METROPOL MÜZİK ÜRETİM, P 2005 METROPOL MÜZİK ÜRETİM"
"spotify:track:1Sd4QPnMmRQnPGHqqW6ZgC","Mutlu Olmak İçin","spotify:artist:3uW8VB9ixiNMAJBm7ZsBVT","Redd","spotify:album:0foUaHA347npPJqoJ1Qo8j","Elli Elli","spotify:artist:3uW8VB9ixiNMAJBm7ZsBVT","Redd","2005-01-01","https://i.scdn.co/image/ab67616d0000b273fceb965e9684aca3d9ee2a49","1","2","257070","https://p.scdn.co/mp3-preview/a215cf456f17a445ac8e8b4ebf6351b8fb5cfbfb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","FR6V81750516","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","anatolisk rock","0.686","0.758","4","-10.221","0","0.0286","0.141","0.00000751","0.319","0.715","129.983","4","","Poll Production","C 2005 Poll Production, P 2005 Poll Production"
"spotify:track:35e8A8fLK4FHilqZJvOFTd","Yastayım","spotify:artist:13jj3uGldU7cSQLaFkf2Zm","Ferhat Göçer","spotify:album:1Z9DnmKbaycVA1cf3Pw8oW","Ferhat Göçer","spotify:artist:13jj3uGldU7cSQLaFkf2Zm","Ferhat Göçer","2005-09-05","https://i.scdn.co/image/ab67616d0000b2732ac05f91c67548f5a99da77d","1","7","304040","https://p.scdn.co/mp3-preview/b80c322d633b61b99bf1344eb784d380bd37b62a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TR0010501676","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","turkisk pop,arabesk","0.612","0.375","7","-10.665","1","0.0481","0.652","0.00000173","0.093","0.438","155.943","4","","DOĞAN MÜZİK YAPIM","C 2005 DOĞAN MÜZİK YAPIM, P 2005 DOĞAN MÜZİK YAPIM"
"spotify:track:1ZiusAtsxrTkbUozeuyxQZ","Kömür Gözlüm","spotify:artist:3Au4jDJrVlVBwBD4Ls4v7z","Arzu","spotify:album:76efcQlgrhxlcYuPOnnIKT","Sus","spotify:artist:3Au4jDJrVlVBwBD4Ls4v7z","Arzu","2005-06-06","https://i.scdn.co/image/ab67616d0000b2737f8ab1a90ddeaa5cb0d50968","1","4","309960","https://p.scdn.co/mp3-preview/9462ecb93b748663cc4cf211d4e3103e0ba43608?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TR0150501118","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","arabesk,oyun havasi,karadeniz folk","0.503","0.518","4","-9.292","0","0.0369","0.711","0.0000888","0.112","0.275","114.894","4","","DOĞAN MÜZİK YAPIM","C 2005 DMC, P 2005 DMC"
"spotify:track:2yXxdRuWvW28rgtLq0hEf0","Isabel","spotify:artist:3KNZ9AOjBajjmr6ZR2VGfl","Il Divo","spotify:album:79iT83MLmTgVXfW5ZqJZNI","Ancora","spotify:artist:3KNZ9AOjBajjmr6ZR2VGfl","Il Divo","2005-10-31","https://i.scdn.co/image/ab67616d0000b27364d407aae930484255ac6589","1","2","254600","https://p.scdn.co/mp3-preview/332f33fe0a762605ecf45bbedb328223ad9c9f41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBHMU0500057","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","opera","0.365","0.499","0","-6.997","0","0.035","0.676","0.0002","0.127","0.103","128.114","4","","Syco Music UK","P (P) 2005 Simco Limited exclusively licensed to SONY BMG MUSIC ENTERTAINMENT (UK) LIMITED."
"spotify:track:2oqgnxjyNYItifLYl9MzaW","Pavane, Op. 50","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:6PFYKE0BqNEYlRhwyjkE6m, spotify:artist:0e7niTKgAyRPoiYwUWQBll, spotify:artist:7ImcWoa8cYZQQ9puwdU2Sn","Gabriel Fauré, Netherlands Chamber Choir, Limburg Symphony Orchestra, Ed Spanjaard","spotify:album:0PY7FGwNXjqCg8OtmZq3ag","Fauré: Requiem, Op. 48 / Pavane, Op. 50","spotify:artist:2gClsBep1tt1rv1CN210SO, spotify:artist:7ImcWoa8cYZQQ9puwdU2Sn","Gabriel Fauré, Ed Spanjaard","2005-01-01","https://i.scdn.co/image/ab67616d0000b273f17fd89822cf6b1b834a5e47","1","9","275680","https://p.scdn.co/mp3-preview/dab18ae0b5ac287783350322f984a9690bab93df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NLE420300309","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","klassiskt,requiem,requiem,körsång,klassiskt,requiem,körsång,klassiskt,requiem,körsång,klassiskt","0.124","0.0179","6","-32.271","0","0.0404","0.978","0.639","0.114","0.041","96.272","4","","PENTATONE","C (C) 2005 PENTATONE, P (P) 2005 PENTATONE"
"spotify:track:4XmrbvIoOA0GXncBsz7yuv","Şilele - Kürtçe","spotify:artist:0LRZ6OjOym10wsJ69I1xXs","Servet Kocakaya","spotify:album:1AusEbEVeAtHF7FgnGryUm","Pencere","spotify:artist:0LRZ6OjOym10wsJ69I1xXs","Servet Kocakaya","2005-10-13","https://i.scdn.co/image/ab67616d0000b27391ecf80a39232c42a0036f43","1","7","245533","https://p.scdn.co/mp3-preview/2ad61c329e3e1f1a48841e1df5dcea9bc78cebed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TR0220500044","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","arabesk,oyun havasi","0.688","0.752","7","-4.789","0","0.0395","0.513","0","0.096","0.921","160.056","4","","SEYHAN MÜZİK PROD.","C 2005 SEYHAN MÜZİK PROD., P 2005 SEYHAN MÜZİK PROD."
"spotify:track:2m4PoA169fdcZWJk5WD6UC","Deveyi Deveye Çattım","spotify:artist:03O20v4ZzI6CQnlK36O6f1","Ninnilerle Rüyalar","spotify:album:25cG5xd7UBECB4YDxkjaxv","Ninniler","spotify:artist:03O20v4ZzI6CQnlK36O6f1","Ninnilerle Rüyalar","2005-01-01","https://i.scdn.co/image/ab67616d0000b273af9708dc191dfddbfedeee0a","1","2","140613","https://p.scdn.co/mp3-preview/36f9a8b41a4f8d70b9865710ceb66d45c5a503c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","TR0010501365","spotify:user:isak.sjoholm.","2025-07-18T13:20:03Z","","0.703","0.214","7","-18.795","1","0.0444","0.857","0.0000243","0.17","0.239","114.931","4","","Rüya Ersavcı","C 2005 Rüya Ersavcı, P 2005 Rüya Ersavcı"
