"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:4m7boMe0Lrv3qD2OzCEHrV","Somos Diferentes","spotify:artist:4fr6dA1fcSVYHEptBDaWzN","Chucho Avellanet","spotify:album:5b5QqczYptmbqPKj3yLxc6","Love & Violins","spotify:artist:4fr6dA1fcSVYHEptBDaWzN","Chucho Avellanet","1965-05-06","https://i.scdn.co/image/ab67616d0000b273bbb85bf7e369821fd3e5c0a8","1","8","135040","https://p.scdn.co/mp3-preview/c7961dab8880482d751a13b929bbd2cb96523162?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","US78T0502540","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","bolero,nueva trova","0.311","0.423","4","-9.294","0","0.033","0.874","0.0000385","0.379","0.432","114.798","5","","Fania","C © 1965 Craft Recordings, a division of Concord Music Group, Inc., P ℗ 1965 Craft Recordings, a division of Concord Music Group, Inc."
"spotify:track:1qvYmzGqN1lHz7v15foKq9","Isabelle - Remastered 2014","spotify:artist:2hgP9Ap2tc10R5jrQaEpMT","Charles Aznavour","spotify:album:1BKyzbfXQZWbgnhiUfzLqG","Aznavour 65 (Remastered 2014)","spotify:artist:2hgP9Ap2tc10R5jrQaEpMT","Charles Aznavour","1965","https://i.scdn.co/image/ab67616d0000b273576e5d3e78cd8966ceb5bb89","1","5","191333","https://p.scdn.co/mp3-preview/185b1c5e8d6db63d2ba4488ab9eb946061a35235?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FRZ116400500","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","chanson,variété française,fransk jazz","0.496","0.331","0","-11.856","0","0.0345","0.548","0.00000343","0.133","0.512","92.582","4","","Universal Music Division Barclay","C © 2014 Barclay, P ℗ 1965 Universal Music B.V."
"spotify:track:4YUKFUlW7Mox1niCCk4SCf","Lo Mismo Que a Usted","spotify:artist:36gGhh6LVf87HeDHnSQ0BD","Roberto Yanes","spotify:album:1xAHbMXS9WGIZSAQ0IeGh4","Roberto Yanés Cronología - Corazón a Corazón (1965)","spotify:artist:36gGhh6LVf87HeDHnSQ0BD","Roberto Yanes","1965-11-15","https://i.scdn.co/image/ab67616d0000b27361c590fe8892ce58d82b6ce8","1","2","168973","https://p.scdn.co/mp3-preview/9a506479da79c692121328950b839b968c6fc958?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","ARFSB0700519","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","bolero","0.379","0.429","9","-7.94","0","0.0379","0.842","0.0000291","0.361","0.259","82.806","4","","Columbia","P (P) 1965 Sony Music Entertainment Argentina S.A."
"spotify:track:7LFyX8IdDlpQ2tukD4XZue","Te Quise Juzgar","spotify:artist:7ywBZwEXnvRYxOwKBpeFPD","Rafael Colon","spotify:album:1cBPeIzeXOXVNV1JbXfkw6","Apasionado","spotify:artist:7ywBZwEXnvRYxOwKBpeFPD","Rafael Colon","1965","https://i.scdn.co/image/ab67616d0000b273ca7909fc7b9edbd19ccc7c06","1","8","176973","https://p.scdn.co/mp3-preview/77c2d512dc63efebd10aa44c52636372fb473ff7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USRVZ0800296","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","bolero","0.251","0.0465","5","-25.229","1","0.0374","0.943","0.126","0.448","0.332","173.757","4","","REMO Records","C 1965 Remo Records, P 1965 Remo Records"
"spotify:track:2I3lUFoi5qA94gzeqOBc6j","Desconfianza","spotify:artist:7ywBZwEXnvRYxOwKBpeFPD","Rafael Colon","spotify:album:1cBPeIzeXOXVNV1JbXfkw6","Apasionado","spotify:artist:7ywBZwEXnvRYxOwKBpeFPD","Rafael Colon","1965","https://i.scdn.co/image/ab67616d0000b273ca7909fc7b9edbd19ccc7c06","1","12","230680","https://p.scdn.co/mp3-preview/b7117e5722e1b029296e5357a76f2b353a302098?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","USRVZ0800300","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","bolero","0.598","0.103","0","-22.272","1","0.0341","0.98","0.291","0.227","0.352","86.368","4","","REMO Records","C 1965 Remo Records, P 1965 Remo Records"
"spotify:track:57LExSqS27OyIlZGn1gvi1","Chim Chim Cheree","spotify:artist:03YhcM6fxypfwckPCQV8pQ","Wes Montgomery","spotify:album:5XTdLbPIj4RZaYYXWL3ZMU","Goin' Out Of My Head","spotify:artist:03YhcM6fxypfwckPCQV8pQ","Wes Montgomery","1965-01-01","https://i.scdn.co/image/ab67616d0000b27375703e3bdf224ad11398a366","1","4","289413","https://p.scdn.co/mp3-preview/90f14c43a862ef018fc82c4fb363a9113011423e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USF096500860","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","jazz,hard bop,cool jazz,jazzblues,bebop","0.463","0.633","0","-12.741","0","0.0362","0.629","0.0115","0.32","0.8","110.615","3","","Verve Reissues","C © 2005 The Verve Music Group, a Division of UMG Recordings, Inc., P ℗ 1965 The Verve Music Group, a Division of UMG Recordings, Inc."
"spotify:track:2lhOTNIKMDhcOkCILGODyM","Condición","spotify:artist:4fr6dA1fcSVYHEptBDaWzN","Chucho Avellanet","spotify:album:5b5QqczYptmbqPKj3yLxc6","Love & Violins","spotify:artist:4fr6dA1fcSVYHEptBDaWzN","Chucho Avellanet","1965-05-06","https://i.scdn.co/image/ab67616d0000b273bbb85bf7e369821fd3e5c0a8","1","11","139600","https://p.scdn.co/mp3-preview/360f5ceadad0c31c7952660c452d15171522787a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","US78T0502543","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","bolero,nueva trova","0.309","0.379","5","-9.075","1","0.0294","0.837","0","0.122","0.329","88.966","4","","Fania","C © 1965 Craft Recordings, a division of Concord Music Group, Inc., P ℗ 1965 Craft Recordings, a division of Concord Music Group, Inc."
"spotify:track:2QXlM7uHrgOHDDnKG88eKA","Tres Veces Te Amo - Bolero","spotify:artist:3Qc4VU46mjgRBY3O2l64Sw","Rafael Solano","spotify:album:17rAe849hC4TqkjTzmOc6O","Perdidamente Enamorado","spotify:artist:3Qc4VU46mjgRBY3O2l64Sw","Rafael Solano","1965","https://i.scdn.co/image/ab67616d0000b273d50d8d5fd91e696152115096","1","5","187400","https://p.scdn.co/mp3-preview/f7591e31ba9585e1109515c1393f57e702bcf3da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","US3Z41501241","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","merengue,bolero","0.696","0.267","6","-12.993","1","0.0327","0.885","0.00714","0.0999","0.753","92.983","4","","J&N Records","C (C) 1965 Remo Records, P (P) 1965 Remo Records"
"spotify:track:4fVM4dwk8LTrBPjCSvjtBb","Del Triunfo","spotify:artist:6ZBL7tzXJCtsYfHVHozmM2","Daniel Santos","spotify:album:0tVbH1ZeEGt08QxHfXM5W7","¿Y Linda?","spotify:artist:6ZBL7tzXJCtsYfHVHozmM2","Daniel Santos","1965-01-01","https://i.scdn.co/image/ab67616d0000b2739ab9f3094d44905aa30ab091","1","4","162906","https://p.scdn.co/mp3-preview/2deebb8ae14b54e01b8a772b42faa53e42641752?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","US78T0507088","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","bolero,son cubano,guaracha,tropisk musik","0.836","0.232","11","-17.576","0","0.214","0.805","0.000051","0.0792","0.661","112.583","4","","Fania","C © 1965 Craft Recordings, a division of Concord Music Group, Inc., P ℗ 1965 Craft Recordings, a division of Concord Music Group, Inc."
"spotify:track:2jUwpkL6ybREn0A68p4zfD","Sonata in C Major, K. 159","spotify:artist:0mFblCBw0GcoY7zY1P8tzE, spotify:artist:0eQTutigtSNq6DmsYU9hPS","Domenico Scarlatti, Arturo Benedetti Michelangeli","spotify:album:6T1hmUiMIwHVIEYp0UwDxi","The Art of Arturo Benedetti Michelangeli - Beethoven: Piano Sonata No. 32 / Galuppi: Sonata No. 5 / Scarlatti: Sonatas, K 11, 159 & 322","spotify:artist:0eQTutigtSNq6DmsYU9hPS","Arturo Benedetti Michelangeli","1965-05-14","https://i.scdn.co/image/ab67616d0000b2731901710ed03682d76a8a949b","1","7","142013","https://p.scdn.co/mp3-preview/ba1d6ed269135137dd240ce7679be2c88ae60de2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GBF076510300","spotify:user:isak.sjoholm.","2025-07-18T13:09:36Z","klassiskt piano,klassiskt,klassiskt piano,klassiskt","0.562","0.255","0","-20.979","1","0.0646","0.996","0.845","0.112","0.657","124.898","4","","Decca Music Group Ltd.","C © 2018 Decca Music Group Limited, P ℗ 1965 Decca Music Group Limited"
