"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:6O9lAHVgvSkB0L5a1h0Tcg","Reissumiehen rakkautta","spotify:artist:2ECoOJ3zAmnbZoCwTaf9A2","Kake Randelin","spotify:album:0eJzlFn47W9zinHHQsl8IO","Kukkia kulkurilta","spotify:artist:2ECoOJ3zAmnbZoCwTaf9A2","Kake Randelin","1994","https://i.scdn.co/image/ab67616d0000b2734329244a4d79639ccfdac7d8","1","6","240026","https://p.scdn.co/mp3-preview/23cf3f4981e644e5122f74e44510a5e071366602?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","FIFMF9400284","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","iskelmä,finsk pop,finsk rock","0.758","0.668","4","-8.707","0","0.0283","0.386","0","0.311","0.623","105.916","4","","WM Finland","C © 2012 Warner Music Finland, P ℗ 1994 Fazer Musiikki"
"spotify:track:1ulKjGuPUn4NorsK2FdVv3","Domus perkele","spotify:artist:6Wx7K9nF7B5pq7oI2Ow3k7","YUP","spotify:album:2x7XhUaojqudole5peL4pj","Homo Sapiens","spotify:artist:6Wx7K9nF7B5pq7oI2Ow3k7","YUP","1994-01-01","https://i.scdn.co/image/ab67616d0000b273f3c778516113b634772d0a33","1","8","223666","https://p.scdn.co/mp3-preview/aebb88e9393da0c692a82f1db500aad1a97d0ffc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","FIPFP9400039","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","finsk rock,finsk pop,iskelmä","0.483","0.817","11","-8.028","1","0.051","0.0194","0","0.0833","0.594","137.935","4","","Universal Music Oy","C © 1994 Universal Music Oy, P ℗ 1994 Universal Music Oy"
"spotify:track:7u7xbbwXLHrkotusnIa3Pd","Tuu Ja Rakasta Mua","spotify:artist:4ohX8O3IjjDnsc4y2OBe1t","Tehosekoitin","spotify:album:4wSwz2alxjoyzZ8haX5fsa","Rock`n Roll","spotify:artist:4ohX8O3IjjDnsc4y2OBe1t","Tehosekoitin","1994","https://i.scdn.co/image/ab67616d0000b273fd14d5f658df696dd5273aea","1","1","139133","https://p.scdn.co/mp3-preview/ed4fab96d3bbd27acfda1fc4e64fba6632df3a77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","FIATN9400004","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","finsk rock,finsk pop,iskelmä","0.39","0.881","11","-6.372","0","0.0574","0.307","0.000674","0.742","0.466","143.543","4","","Levy-yhtiö Oy","C 1994 Levy-yhtiö, P 1994 Levy-yhtiö"
"spotify:track:67VvejLVTmuhBeAwJwtKkj","Thousand Lakes","spotify:artist:2UOVgpgiNTC6KK0vSC77aD","Amorphis","spotify:album:47dOzA0J0mXfwrqQuNBaWy","Tales From The Thousand Lakes","spotify:artist:2UOVgpgiNTC6KK0vSC77aD","Amorphis","1994-09-11","https://i.scdn.co/image/ab67616d0000b27328ae3e97d8f87da56891b9af","1","1","124133","https://p.scdn.co/mp3-preview/5aa2790f472f50a086cbc0d545804b8425301e00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","US2640771912","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","melodisk death metal,folk metal,death metal,progressiv metal,gothic metal,metal,doom metal,finsk rock","0.567","0.471","8","-9.665","0","0.0324","0.617","0.834","0.0673","0.126","107.235","4","","Relapse Records","C (C) 1994 Relapse Records, Inc."
"spotify:track:6uSSCz46OONJ3aJdbMyW3M","Good Friends and a Bottle of Pills","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","spotify:album:70GAqt2avSiKBJ2IEymou1","Far Beyond Driven","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","1994","https://i.scdn.co/image/ab67616d0000b27364fa027e7ef7ce20fa8b46f2","1","5","172933","https://p.scdn.co/mp3-preview/40294c7ca61ce001e8a9c4ed621d3083495dcece?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USEE10170426","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","groove metal,metal,thrash metal,heavy metal","0.53","0.941","2","-7.155","1","0.156","0.0148","0.0411","0.0856","0.164","111.829","3","","Rhino/Elektra","C © 1994 Atlantic Recording Corp.for the United States and WEA International for the world outside of the United States., P ℗ 1994 Atlantic Recording Corp.for the United States and WEA International for the world outside of the United States."
"spotify:track:2GjG4ps0kKt17xzabNOHGE","Do It","spotify:artist:5wsBGjgRsASMggXLPF7pYm","2 Brothers On The 4th Floor","spotify:album:3us11hQQJX1JXSIOz98bGG","Dreams","spotify:artist:5wsBGjgRsASMggXLPF7pYm","2 Brothers On The 4th Floor","1994-01-01","https://i.scdn.co/image/ab67616d0000b2735385ba21cf892a0faefd6f19","1","6","205666","https://p.scdn.co/mp3-preview/f10e2fa9418542be55c3763ccb751ba2e3a6817e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","NLA240305441","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","happy hardcore,eurodance,gabber","0.78","0.96","7","-4.235","1","0.0785","0.104","0.000426","0.354","0.777","138.014","4","","CNR Entertainment BV","C 1994 CNR Music B.V., P 1994 CNR Music B.V."
"spotify:track:4ShEtLGsX2OLKPiaAJXYs4","Muumimusiikkia32","spotify:artist:1nxY09HEBeYXLVQUx2wVGZ","Fiburaz","spotify:album:66SQzT6zdfqm9Bt61kEcfW","Muumimusiikkia","spotify:artist:1nxY09HEBeYXLVQUx2wVGZ","Fiburaz","1994","https://i.scdn.co/image/ab67616d0000b273fc58dc17f82decb656262c50","1","32","120084","https://p.scdn.co/mp3-preview/1ae6786eae99ae4cc5bf2fa7f736fc4a83769e20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USJ3V1191273","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","","0.638","0.0153","1","-23.1","1","0.0386","0.995","0.943","0.111","0.0332","75.981","1","","Moomin Music","C 1994 Moomin Music, P 1994 Moomin Music"
"spotify:track:0DGQv7LE7Nv830OXPsuVjo","Uskon Vielä Rolling Stonesiin","spotify:artist:2bEPloIrEwXQwm9myrXW2P","Popeda","spotify:album:3JYUQxBNq3b4GxZxkf5b9n","H.Ö.N.Ö.","spotify:artist:2bEPloIrEwXQwm9myrXW2P","Popeda","1994-04-25","https://i.scdn.co/image/ab67616d0000b273c45c0e8ebfb59c4942919786","1","3","195360","","false","16","FIUNP9400057","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","finsk rock,finsk pop,iskelmä","0.511","0.813","2","-8.638","1","0.0382","0.0613","0.000306","0.329","0.887","147.824","4","","POKO","C © 1994 Poko Rekords Oy, P ℗ 1994 Poko Rekords Oy"
"spotify:track:7ntiijCopUu7o4gg8USnY5","Waiting In The Wings","spotify:artist:00od4yb1UQeinrxJgUeZgj","BBM","spotify:album:0nyzpEyWZclrLvF2qXviJu","Around The Next Dream","spotify:artist:00od4yb1UQeinrxJgUeZgj","BBM","1994-01-01","https://i.scdn.co/image/ab67616d0000b273009907d57f1d53dfaf4990f3","1","1","222733","https://p.scdn.co/mp3-preview/ee92557555b1bc67df5724bd8470d79b194a89da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GBAAA9400405","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","bluesrock,blues","0.433","0.771","2","-8.313","0","0.0329","0.14","0.0000346","0.238","0.826","106.988","4","","Virgin Records","C © 1994 Virgin Records Limited, P ℗ 1994 Virgin Records Limited"
"spotify:track:37jdjc9VA0M7HtqIwLE4sg","Wake Up - Radio Version","spotify:artist:1VGnecmnd9VKPE3aJoUbHo","Flexx","spotify:album:5MPcntc7XuQp7VyizzZjep","Flexxibility","spotify:artist:1VGnecmnd9VKPE3aJoUbHo","Flexx","1994-01-01","https://i.scdn.co/image/ab67616d0000b273b7a67d1b82953782c84a2c10","1","1","233160","https://p.scdn.co/mp3-preview/19c75c27038714444e427eef3f2a078c6c47f668?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","SEBKA9328010","spotify:user:isak.sjoholm.","2025-07-18T13:08:26Z","eurodance","0.69","0.911","10","-8.441","0","0.0493","0.00483","0.167","0.0577","0.927","127.953","4","","Universal Music AB","C © 1994 Universal Music AB, P ℗ 1994 Universal Music AB"
