"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:2MPWdzsLs7owJCpNS1Eq8Y","Rock and Roll Star","spotify:artist:5Fv0DQ1ZBuc2DlidtOUCZr","Loquillo","spotify:album:4bi7VB7vyd0Ttt15zO1rqb","Grandes Éxitos: Loquillo","spotify:artist:5Fv0DQ1ZBuc2DlidtOUCZr","Loquillo","2005-03-21","https://i.scdn.co/image/ab67616d0000b27380d8e98a33833ba6f81d2344","1","1","249240","https://p.scdn.co/mp3-preview/27313a03b6af41c82e7528ce2d907749a103631d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","ES5089801836","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","","0.666","0.956","1","-4.404","0","0.0381","0.345","0.0000163","0.137","0.947","142.758","4","","Parlophone Spain","C © 2005 Parlophone Music Spain, S.A., P ℗ 2005 Publicado por Parlophone Music Spain, S.A. De la presente Edición Parlophone Music Spain, S.A."
"spotify:track:1QHY3mxg84dGUQeFn2AEF8","Vuelve","spotify:artist:5RK6c1tyaKpwcDpbgCGNgj","El Canto Del Loco","spotify:album:3dToFs6qDSWkR1HttqgpnF","Zapatillas","spotify:artist:5RK6c1tyaKpwcDpbgCGNgj","El Canto Del Loco","2005","https://i.scdn.co/image/ab67616d0000b273732969a215824cccc2febc7a","1","6","155466","https://p.scdn.co/mp3-preview/347405acc44d65183566b9429cd76584394397a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ES5020500106","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","","0.56","0.955","11","-2.309","1","0.0449","0.00673","0","0.178","0.624","101.936","4","","Ariola","P (P) 2005 SONY BMG MUSIC ENTERTAINMENT SPAIN,S .L."
"spotify:track:3UimGpPlxvPaQ6iKLXUerS","Parque Triana","spotify:artist:2fXq7CZ0mq4YlwB2XZ7715","Elbicho","spotify:album:4WBnMe19dPlokobgjMEOtE","II","spotify:artist:2fXq7CZ0mq4YlwB2XZ7715","Elbicho","2005-05-23","https://i.scdn.co/image/ab67616d0000b273d167010ad2734eaf6cbad397","1","6","238280","https://p.scdn.co/mp3-preview/0477573149a8d6e022c0ae0e820d012b46ad71d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ES5010500185","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","flamenco,flamenco pop","0.539","0.812","1","-5.491","0","0.0417","0.106","0.0000282","0.131","0.626","160.021","4","","DRO/EastWest Spain","C © 2005 Dro East West, S.A., P ℗ 2005 Dro East West, S.A."
"spotify:track:5LOv9lyl9s4cDVCnU1lCyI","Applejack","spotify:artist:2bw5rZih72SFN1kYsYUPUN","The Triangles","spotify:album:1yKE2VGAgjICTBFhBMGsoq","Magic Johnson","spotify:artist:2bw5rZih72SFN1kYsYUPUN","The Triangles","2005-01-01","https://i.scdn.co/image/ab67616d0000b273d42256116cb9f99fb8506015","1","1","160040","https://p.scdn.co/mp3-preview/9c70c180e304747b88f1e9fbf8ba566ffc05a671?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUHCO0601171","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","","0.655","0.799","2","-6.986","1","0.034","0.302","0.00000207","0.135","0.647","139.962","4","","Half A Cow Records","P 2005 Half A Cow Records"
"spotify:track:30y52XjphJO3jDMgKMhBvs","Como Lo Tienes Tu","spotify:artist:6mfK6Q2tzLMEchAr0e9Uzu","Pereza","spotify:album:6TFvbSAqnlvjOSkuryxUKe","Animales","spotify:artist:6mfK6Q2tzLMEchAr0e9Uzu","Pereza","2005-04-07","https://i.scdn.co/image/ab67616d0000b2732e20403775a522fdad01a4d3","1","5","234360","https://p.scdn.co/mp3-preview/0b10ce3987ee1f2ef60fc3c94484fbb6a3ab8d22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","ES5020500057","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","","0.474","0.906","7","-2.609","1","0.0348","0.0492","0.00000558","0.136","0.82","166.03","4","","RCA Anxious","P (P) 2005 Sony Music Entertainment España, S.L."
"spotify:track:5i07tC6hV5AtYTr0tsP0Uy","Cien gaviotas","spotify:artist:2MLHBMApNE5h8wIufiTPs7","Duncan Dhu","spotify:album:47xgtvfLA126uHFF1Hipi3","20 años de canciones","spotify:artist:2MLHBMApNE5h8wIufiTPs7","Duncan Dhu","2005-11-28","https://i.scdn.co/image/ab67616d0000b27396753331ba4495c42f686004","1","2","169773","https://p.scdn.co/mp3-preview/cd0d2e310b70e5c52ad61b04058b63d074388e7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","ES5018660000","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","rock en español,latinamerikansk rock","0.593","0.943","9","-4.503","1","0.0424","0.133","0.0000438","0.0478","0.846","136.027","4","","DRO/EastWest Spain","C © 2005 Dro Atlantic, S.A., P ℗ 2005 Dro Atlantic, S.A."
"spotify:track:4n43gABaScqvSEiM8i0kkW","Devuelveme La Vida","spotify:artist:1VfKauu6JYTUrApbJXU0zo","Bustamante","spotify:album:4HEm48K38enzNUXPGNVyZ2","Caricias Al Alma","spotify:artist:1VfKauu6JYTUrApbJXU0zo","Bustamante","2005-01-01","https://i.scdn.co/image/ab67616d0000b27347a9cd2e2518ddf671d21c70","1","2","231933","https://p.scdn.co/mp3-preview/feb4ae131d97b946c41590189af995eb3fca1760?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","ES6010500173","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","","0.812","0.902","2","-2.528","1","0.127","0.175","0","0.103","0.853","97.998","4","","Universal Music Spain S.L.","C © 2007 Universal Music Spain, S.L., P ℗ 2005 Universal Music Spain, S.L. (Vale Music) España."
"spotify:track:4HSUcBiPq6e9fsYv5q1yvg","El Niño Güei","spotify:artist:56n1NeXsTOOxjX3Z4lVMTJ","SFDK","spotify:album:1Nux8B69WySS5XMMprdgL3","2005","spotify:artist:56n1NeXsTOOxjX3Z4lVMTJ","SFDK","2005-03-18","https://i.scdn.co/image/ab67616d0000b27352f5d9b61e85904df84f3ced","1","9","289200","https://p.scdn.co/mp3-preview/73bb5823fa2c492ab0d68df115f6d04357f6c368?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","ES6080544809","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","","0.873","0.508","6","-5.564","0","0.317","0.0799","0","0.0609","0.694","89.956","4","","Altafonte under exclusive license from SFDK Records","C 2005 Altafonte under exclusive license from SFDK Records, P 2005 Altafonte under exclusive license from SFDK Records"
"spotify:track:6u1EabMfOcc3GIryh6VOb8","La Quiero a Morir","spotify:artist:4cR4MVf6k3QE5h3L1WHzaP","El Puchero Del Hortelano","spotify:album:34MfnLPAKTD6sgQPNKxwp9","Candela","spotify:artist:4cR4MVf6k3QE5h3L1WHzaP","El Puchero Del Hortelano","2005-01-06","https://i.scdn.co/image/ab67616d0000b2730b3122cae6c4060c89ba4303","1","10","191880","https://p.scdn.co/mp3-preview/e6925573e4017565896c7c64dfd894a02f1ddce6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","ES39A0520021","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","flamenco,flamenco pop","0.706","0.347","11","-8.779","0","0.303","0.503","0","0.106","0.436","83.673","4","","Fourni Sonores distributed by Altafonte","C 2005 AFI distributed by Altafonte, P 2005 AFI distributed by Altafonte"
"spotify:track:6m8NEuBzApXPl6oaYiqY5v","No llevamos ná","spotify:artist:38LYyZ9hZEEQeEfeYoydqd","Los Delinqüentes","spotify:album:2H7fvSPBZYZzMej92pEun8","El Verde Rebelde Vuelve","spotify:artist:38LYyZ9hZEEQeEfeYoydqd","Los Delinqüentes","2005-02-21","https://i.scdn.co/image/ab67616d0000b27300da20309aff30533c9ba835","1","9","160973","https://p.scdn.co/mp3-preview/b1d0a998d4daa0cba5e6ff7288bd41b20166a693?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","ES5080400634","spotify:user:isak.sjoholm.","2025-07-18T13:18:55Z","flamenco,flamenco pop","0.828","0.533","9","-8.869","1","0.107","0.238","0","0.449","0.963","110.923","4","","Parlophone Spain","C © 2005 Parlophone Music Spain, S.A., P ℗ 2005 Publicado por Parlophone Music Spain, S.A."
