"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:0o7tBKZHvWPJB17wQx1Q8w","Rat In Mi Kitchen","spotify:artist:69MEO1AADKg1IZrq2XLzo5","UB40","spotify:album:05owfigVGpgPe7RKJG1hum","The Very Best Of","spotify:artist:69MEO1AADKg1IZrq2XLzo5","UB40","2000","https://i.scdn.co/image/ab67616d0000b273f1dd69d7399290cc25324706","1","13","185960","https://p.scdn.co/mp3-preview/3a75fb03039d49ce0fd1b22dc050706b6c221c74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBAAA8600369","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","reggae","0.734","0.652","9","-6.554","1","0.0586","0.0825","0.00215","0.0651","0.705","90.722","4","","Virgin Records","C © 2000 Virgin Records America, Inc., P This Compilation ℗ 2000 Virgin Records America, Inc."
"spotify:track:4sZ8a9YiRqlUt9gLuy0dO8","Last tango in Paris","spotify:artist:44ejFPE33H5aOInxNV2BFP","Gotan Project","spotify:album:3Er64PKmlMytoEmdeJTlTs","Hôtel Costes 3 - Etage 3","spotify:artist:0sKvyHIsuZMjaLWyHFX4RV","Hôtel Costes","2000-10-31","https://i.scdn.co/image/ab67616d0000b273b887cad27d7859143a4a1488","1","14","273692","https://p.scdn.co/mp3-preview/d7baed62be75cf913009acb36083351589779add?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FRR640790124","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","tango,nu jazz,lounge","0.785","0.721","10","-6.579","0","0.0348","0.0133","0.679","0.111","0.832","96.443","4","","Pschent Music","C 2000 F Communications, P 2000 Jay Alanski"
"spotify:track:7jZ8JuODxdSJcpex05ilZw","As the Deer","spotify:artist:1ULK7BJuhRju0pfOvbQtkc","David Bauer","spotify:album:1pL9g4YreUb23GTI2fDUsf","Quiet Moments of Instrumental Worship","spotify:artist:1ULK7BJuhRju0pfOvbQtkc","David Bauer","2000","https://i.scdn.co/image/ab67616d0000b2736140cc94093febfcddf48d86","1","9","144533","https://p.scdn.co/mp3-preview/b47f6e8c2c6f886f7ce4c27fdef671aae3fe3874?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USA370337796","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","","0.514","0.0349","2","-20.247","1","0.0464","0.994","0.926","0.102","0.226","113.978","4","","DavidSong Music","C (C) 1999 Rose Of Sharon Music Company"
"spotify:track:3xP06xjR4drFbWNXarAbGk","Monate","spotify:artist:07Pw9XQo0hIwtKRrBwo0Rl","Brenda Fassie","spotify:album:36kOxKTiTXKPhCviqniiNw","Amadlozi","spotify:artist:07Pw9XQo0hIwtKRrBwo0Rl","Brenda Fassie","2000","https://i.scdn.co/image/ab67616d0000b27352964ff86cc8b1bf8e727853","1","3","294746","https://p.scdn.co/mp3-preview/51773147e833b7fea80ca0cc674b99325dca1a4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","ZAA020000521","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","afropop,afrosoul,rumba","0.658","0.788","2","-4.591","1","0.193","0.206","0.586","0.0821","0.865","103.506","4","","The CCP Record Company (Pty) Limited","C © 2000 The CCP Record Company (Pty) Ltd, P ℗ 2000 The CCP Record Company (Pty) Ltd"
"spotify:track:7iooLdpprGRJ5ogrvPpQ0Z","Menate Yohle","spotify:artist:7JL9BAhF95nNAEOpcXK0rp, spotify:artist:4cDPcsUtzF7YPSw3UJJW0P, spotify:artist:7n6J3zMilzh6HnkJax7U9x, spotify:artist:4qMS9AmGAFIil1mVQmaqSj","Emma Mkwanazi, Aubrey Ntshalintshali, Patrick Mcube, Priscilla Lekaba","spotify:album:3EYyKZ3xBBUTfvlwPnBz0J","Konyana","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Blandade Artister","2020-04-05","https://i.scdn.co/image/ab67616d0000b2730e0748cbb25acd8639ffafc5","1","3","287372","https://p.scdn.co/mp3-preview/5d541c39167f6d6eaec9cf4ada1e07d618787955?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","ZAC581301421","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","gospel,afrikansk gospel,gospel,afrikansk gospel,gospel,afrikansk gospel,gospel,afrikansk gospel","0.364","0.589","0","-12.231","1","0.033","0.0361","0","0.159","0.738","86.671","4","","Tammy Music Publishing","C (C) 2000 Tammy Music Publishing, P (P) 2000 Tammy Music Publishing"
"spotify:track:44Qy7mThAvZf63Xi3MdSUA","Caribbean Medley","spotify:artist:74IEeKcuS34kF2TjOigXra","Donnie McClurkin","spotify:album:6A55aHMWgoZgzjLfsTJU6v","Live in London and More ..","spotify:artist:74IEeKcuS34kF2TjOigXra","Donnie McClurkin","2000-08-17","https://i.scdn.co/image/ab67616d0000b273ed37fbb325f8893b170ac822","1","7","451426","https://p.scdn.co/mp3-preview/e2a90cdcfb8a0ed921b8b04bae7180136dad0ed7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USVE20000062","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","gospel,worship","0.605","0.784","5","-5.701","1","0.094","0.135","0","0.839","0.565","80.992","4","","Verity Records","P (P) 2000 Zomba Recording LLC"
"spotify:track:2nU1cyrG92p8h99g3Gykwz","Father And Son","spotify:artist:08F3Y3SctIlsOEmKd6dnH8","Yusuf / Cat Stevens","spotify:album:3ds29BDzL13tt6Xy9tuFal","The Very Best Of Cat Stevens","spotify:artist:08F3Y3SctIlsOEmKd6dnH8","Yusuf / Cat Stevens","2000-01-01","https://i.scdn.co/image/ab67616d0000b273891a521c254c2ace996efacb","1","8","220333","https://p.scdn.co/mp3-preview/636c1a4a2d5b44cb8438e52adddaabd37b7788fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBAAN7000042","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","folkrock,folkmusik,singer-songwriter","0.506","0.332","7","-11.461","1","0.0362","0.595","0.0000905","0.0977","0.376","135.158","4","","A&M","C © 2000 Universal Island Records Ltd. A Universal Music Company., P This Compilation ℗ 2000 Universal Island Records Ltd. A Universal Music Company."
"spotify:track:1gDMuRQHR4MrWVEifhpdS6","S'kumfete","spotify:artist:4FdeMdW9yGUe580u1pK0DB","Doc Shebeleza","spotify:album:1GgqdXa6jVVVGj9Hui743C","S'kumfete","spotify:artist:4FdeMdW9yGUe580u1pK0DB","Doc Shebeleza","2000-04-02","https://i.scdn.co/image/ab67616d0000b2730ab4119cad7b1b7b5115f496","1","2","354746","https://p.scdn.co/mp3-preview/dfb809a2d03652f0d8059d4953cc6021728fc5df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ZAA169600127","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","","0.728","0.368","4","-21.775","0","0.0469","0.048","0.0219","0.624","0.758","105.994","4","","Cool Spot Music","C 2000 Cool Spot Music, P 2000 Cool Spot Music"
"spotify:track:6gs48S7aCM2xNi9ORAhuMT","Mamoriri","spotify:artist:1b3F5FI7TX4IWTNA4P1kWp","Hugh Masekela","spotify:album:0nS8e7u1ziBN7RvCdfM5rj","Sixty","spotify:artist:1b3F5FI7TX4IWTNA4P1kWp","Hugh Masekela","2000","https://i.scdn.co/image/ab67616d0000b2730a6eb4607477999b93bc9628","1","2","261266","https://p.scdn.co/mp3-preview/564d39e725550c21d7a6983e6e2661db92b37c5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","ZAC059900197","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","afrosoul,afrobeat","0.692","0.598","9","-8.763","1","0.0367","0.347","0.0000305","0.0829","0.691","87.994","4","","Columbia","P (P) 1999 Sony Music Entertainment S.A."
"spotify:track:5WSUVpSF97wTZX9mkLWau3","Give Me Jesus","spotify:artist:6mGZXaZ4SWNh6IsJ57thCp","Fernando Ortega","spotify:album:1EeFOkwor8pcdRZt65k1LB","Home","spotify:artist:6mGZXaZ4SWNh6IsJ57thCp","Fernando Ortega","2000-03-01","https://i.scdn.co/image/ab67616d0000b27351f40faca3fecfa92bebf90b","1","11","251973","https://p.scdn.co/mp3-preview/1ae71b78c496cd8cdc9b26c7f03d7be9713d9ca2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USWR60250992","spotify:user:isak.sjoholm.","2025-07-18T13:04:43Z","kristet,worship,samtida kristen musik","0.549","0.197","1","-9.686","1","0.0321","0.586","0.000235","0.154","0.271","84.028","4","","Word Entertainment","C 2000 Word Entertainment, a division of Word Music Group, Inc., P 2000 Word Entertainment, a division of Word Music Group, Inc."
