"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:4fzViJriHLlv9EOtR42DbM","Solens tempel, del 40","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","spotify:album:2R9VZyEPV1IuL4jlK43YjB","Solens tempel","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","1989-06-12","https://i.scdn.co/image/ab67616d0000b273ee02313ac47253093e8a44c9","1","40","48466","https://p.scdn.co/mp3-preview/84299c890beda62963cd71b07dd2e59c50603b62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","SEBGE1500130","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","","0.761","0.238","7","-20.47","1","0.955","0.39","0","0.113","0.485","84.711","4","","Cupol","P (P) 1989 Sony Music Entertainment Sweden AB"
"spotify:track:2ncsthp9Rubl1VGwL48Kxs","Jag är min farsas far","spotify:artist:4UKsrYPsnr0VD22nV1URlI","Alf Robertson","spotify:album:5rmZ7PSewUpbISCzinhC6v","Tacka vet jag vanligt folk","spotify:artist:4UKsrYPsnr0VD22nV1URlI","Alf Robertson","1989","https://i.scdn.co/image/ab67616d0000b273d6cfe5bf753f10fb0bab3fce","1","2","144305","https://p.scdn.co/mp3-preview/d973d70ac08d5c7dfb114395f34fc74ff0bea653?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","SEPQM0610971","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","dansband,svensk pop","0.669","0.601","7","-10.799","1","0.0598","0.761","0.00000582","0.0999","0.656","96.15","4","","WM Sweden","C © 2007 Warner Music Sweden AB, P ℗ 1989 Mariann Grammofon AB"
"spotify:track:3CXHUbwwad23m1JLJ6DYwC","Solens tempel, del 41","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","spotify:album:2R9VZyEPV1IuL4jlK43YjB","Solens tempel","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","1989-06-12","https://i.scdn.co/image/ab67616d0000b273ee02313ac47253093e8a44c9","1","41","49160","https://p.scdn.co/mp3-preview/f86e949ba338a7d25f0c0580c97cf1dc3792cbe2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","SEBGE1500131","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","","0.698","0.314","1","-18.864","0","0.938","0.578","0","0.74","0.606","135.468","3","","Cupol","P (P) 1989 Sony Music Entertainment Sweden AB"
"spotify:track:383SQk1aLSy4AeqakvUAGY","Solens tempel, del 42","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","spotify:album:2R9VZyEPV1IuL4jlK43YjB","Solens tempel","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","1989-06-12","https://i.scdn.co/image/ab67616d0000b273ee02313ac47253093e8a44c9","1","42","90693","https://p.scdn.co/mp3-preview/a2a82b36de97ac097e74acfaa458ec38f42f11fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","SEBGE1500132","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","","0.648","0.227","7","-22.212","1","0.957","0.397","0","0.148","0.381","90.506","3","","Cupol","P (P) 1989 Sony Music Entertainment Sweden AB"
"spotify:track:6M0ObYasMFcFdJJ0UadbXh","Solens tempel, del 43","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","spotify:album:2R9VZyEPV1IuL4jlK43YjB","Solens tempel","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","1989-06-12","https://i.scdn.co/image/ab67616d0000b273ee02313ac47253093e8a44c9","1","43","112893","https://p.scdn.co/mp3-preview/853bb8841fcac1ec9ae5216b9d1c078a9dcc4dd6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","SEBGE1500133","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","","0.697","0.19","2","-18.568","1","0.912","0.819","0","0.732","0.65","114.155","4","","Cupol","P (P) 1989 Sony Music Entertainment Sweden AB"
"spotify:track:0agnW5pBE4ib18cWfDOYBG","Ståaldrigstill","spotify:artist:2PBhJmRqee1QAyQU2kBu1H, spotify:artist:1jpQ5Xepnpx5YAqKQITP4A","Thåström, StoneBridge","spotify:album:323eJq9IDMSaigIZrolBLv","Thåström","spotify:artist:2PBhJmRqee1QAyQU2kBu1H","Thåström","1989-09","https://i.scdn.co/image/ab67616d0000b2738db9c3164c3da254df84fb0f","1","1","207653","https://p.scdn.co/mp3-preview/79bcbac3dea2cd81fe06c6d15201eab1196bc32a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","SELAA9100713","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","svensk pop,funky house,disco house","0.616","0.912","4","-10.17","1","0.055","0.0133","0","0.072","0.555","116.484","4","","MNW Music AB","C © 1989 MNW Music AB, P ℗ 1989 MNW Music AB"
"spotify:track:5uRuXsNnNyQkMSakUIJQxg","Honey B","spotify:artist:3cMEiDsx9VpGvF71hUGswS","Eddie Meduza","spotify:album:0j3p1SofpVdUZrfhJXbBLx","Dom dåraktigaste dumheterna digitalt (Röven 2)","spotify:artist:3cMEiDsx9VpGvF71hUGswS","Eddie Meduza","1989-10-05","https://i.scdn.co/image/ab67616d0000b2732488233b2cb722a261380b57","1","7","147560","https://p.scdn.co/mp3-preview/45d045aa0805f25bef1545956a056cd83be20f4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","SEBGA0600199","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","dansband,rockabilly,epadunk,ragga","0.456","0.723","9","-9.856","1","0.0313","0.189","0.00512","0.179","0.963","181.535","4","","Columbia","P (P) 1989 Sony Music Entertainment (Sweden) AB"
"spotify:track:24B4kTTaBoEYNfIzuCji7D","Anna Och Mig","spotify:artist:4Ggm3mzYjhSoeStPMES2mt","Lalla Hansson","spotify:album:5Bh97THMbIJxTMwiBOHqQc","60-Tals Pop Jubileum - Live At Tyrol","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Blandade Artister","1989-05-12","https://i.scdn.co/image/ab67616d0000b273e254bd43a029a9d12b060f51","1","11","254733","https://p.scdn.co/mp3-preview/7da08a76c588f43fdc3c3a05d50e2fb89c73e714?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","SEVFZ1104011","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","dansband,svensk pop","0.449","0.675","9","-9.197","1","0.0564","0.785","0.00176","0.853","0.785","166.051","4","","Hans Edler Music","C 1989 Hans Edler Music"
"spotify:track:3YRcAGTGWFk2knqjmpJp4w","Det blixtrar och dundrar","spotify:artist:3KbYOvL1oJaVUVjUbZOEWS","Sounders","spotify:album:3xjnFOZzro6nqxXmR6BQ9L","Vänner","spotify:artist:3KbYOvL1oJaVUVjUbZOEWS","Sounders","1989","https://i.scdn.co/image/ab67616d0000b2731bdb4f9e2acefe25931e5518","1","12","141700","https://p.scdn.co/mp3-preview/a8e859cae18f59a8a096e192fc17664932e0b4b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","SEPQM0717280","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","dansband","0.615","0.825","2","-5.551","1","0.0321","0.182","0","0.161","0.819","158.001","4","","WM Sweden","C © 2007 Warner Music Sweden AB, P ℗ 1989 Mariann Grammofon AB"
"spotify:track:1Qrz0tfYPAdM3lEcekDV9A","Solens tempel, del 44","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","spotify:album:2R9VZyEPV1IuL4jlK43YjB","Solens tempel","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","1989-06-12","https://i.scdn.co/image/ab67616d0000b273ee02313ac47253093e8a44c9","1","44","127333","https://p.scdn.co/mp3-preview/e97380749febad2a5ac0c4066d4c9aa963826061?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","SEBGE1500134","spotify:user:isak.sjoholm.","2025-07-23T09:54:26Z","","0.712","0.219","8","-21.1","1","0.941","0.647","0","0.425","0.559","83.99","4","","Cupol","P (P) 1989 Sony Music Entertainment Sweden AB"
