"Låtens URI","Låtens namn","Artistens URI","Artistens namn","Albumets URI","Albumets namn","Albumartistens URI","Albumartistens namn","Albumets releasedatum","Albumets bild-URL","Skivnummer","Låtnummer","Låtlängd (ms)","Förhandsgranskning URL","Explicit","Popularitet","ISRC","Tillagd av","Tillagd vid","Artistens genrer","Dansbarhet","Energi","Tonart","Ljudstyrka","Läge","Talighet","Akustik","Instrumentalhet","Livlighet","Valens","Tempo","Taktart","Albumets genrer","Skivbolag","Upphovsrätt"
"spotify:track:7xAvsv087enNtEsRhFRMie","Uma Era","spotify:artist:44RRgJcFWyW7kfeEkgFPGT","Palavra Cantada","spotify:album:3xsJWG8ANDZGejEX93mrlW","Canções de Ninar: 22 Canções Inéditas para Embalar Seu Filho","spotify:artist:44RRgJcFWyW7kfeEkgFPGT","Palavra Cantada","1994-01-01","https://i.scdn.co/image/ab67616d0000b27325b9eee4f3dc0991ff3a4e9f","1","7","139906","https://p.scdn.co/mp3-preview/c97b579eb8e26f4037e712b370546b231aba8d07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","BRUEN1600148","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","vaggvisa,barnmusik","0.767","0.255","2","-13.883","1","0.0388","0.165","0.0000072","0.0597","0.834","111.982","4","","Palavra Cantada","C 1994 Palavra Cantada, P 1994 Palavra Cantada"
"spotify:track:0AYRcJCkHRET2VjbeLvVnZ","ช่วงชีวิต (feat. Yokee Playboy)","spotify:artist:7LiltnpnD4Q60750gWXrgB, spotify:artist:4umslnWacWVG6hj10yQy5u","Boyd Kosiyabong, Yokee Playboy","spotify:album:0lRs7MSiZMImc3as9ES1xL","Boyd Kosiyabong Song Book","spotify:artist:7LiltnpnD4Q60750gWXrgB","Boyd Kosiyabong","1994","https://i.scdn.co/image/ab67616d0000b2730aba7d79a859bb3a9004979f","1","5","233026","https://p.scdn.co/mp3-preview/b29466e6d5fc6e419fddbf171f41cc9a88265267?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","THS080700207","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","thailändsk pop,t‑pop,thailändsk rock,thailändsk pop,thailändsk rock","0.827","0.567","7","-11.345","1","0.0358","0.577","0.0162","0.332","0.782","113.152","4","","Bakery Music","P (P)1994-2004 The Flying Tomato Music,Bakery Music BKK Thailand."
"spotify:track:2i6KR3glUDHqs7JpB2Kvht","Cathedral Song","spotify:artist:3QLc39WR4dQAN1SgierGgE","Renato Russo","spotify:album:32KAbMHto54zEkFieDEFRI","The Stonewall Celebration Concert","spotify:artist:3QLc39WR4dQAN1SgierGgE","Renato Russo","1994-01-01","https://i.scdn.co/image/ab67616d0000b27397264791683312bfa8901ab1","1","3","177266","https://p.scdn.co/mp3-preview/84eb184a85a62925cfbd9c825f00a01128c8fe26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","BREMI9400118","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","mpb,brasiliansk rock,brasiliansk pop","0.596","0.322","9","-10.224","1","0.035","0.842","0.00599","0.138","0.199","125.441","4","","EMI Music Brasil Ltda","C © 1994 EMI Records Brasil Ltda, P ℗ 1994 EMI Records Brasil Ltda"
"spotify:track:7biG5YjgLMkyCvhuOMbCPr","De Buena Gana","spotify:artist:4rWWouSk4D5OSFFFo2bmty","Ezequiel Peña","spotify:album:1Yw1ofXYmmEbmleLmNEfYZ","Yo Vendo Unos Ojos Verdes","spotify:artist:4rWWouSk4D5OSFFFo2bmty","Ezequiel Peña","1994-01-01","https://i.scdn.co/image/ab67616d0000b2733f7afd8c7a12470a88fb010a","1","4","198453","https://p.scdn.co/mp3-preview/a113b561bcc83fbf6ecba31fed3804c8c8078a8f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USFI29402870","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","mariachi,ranchera,banda,grupera,norteño","0.389","0.274","0","-14.241","1","0.141","0.722","0.00000148","0.182","0.89","204.695","3","","Fonovisa","C © 1994 UMG Recordings, Inc., P ℗ 1994 UMG Recordings, Inc."
"spotify:track:5KMHk8wOKndU436qS7YYmg","Chicholina","spotify:artist:0yrF0XtNWe4oZ7JXSCCmA7","Los Peores De Chile","spotify:album:7LYqkGavCwPTa6NgkRwWCz","Los Peores De Chile","spotify:artist:0yrF0XtNWe4oZ7JXSCCmA7","Los Peores De Chile","1994","https://i.scdn.co/image/ab67616d0000b273c6812d4d68f4d35dfab0f52a","1","7","199346","https://p.scdn.co/mp3-preview/ab7f1a5e5e3f5b70af711db491230310a3040e5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","CLCC20400720","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","latinamerikansk rock","0.629","0.875","5","-7.806","1","0.0662","0.00381","0","0.152","0.92","116.864","4","","RCA Records Label","P (P) 1994 BMG Chile S.A."
"spotify:track:3QGPexwrDb7ExeFAau02Py","Estrellas De Mil Colores","spotify:artist:6flBUmmOMLNhD4EJhGwgpG","Camela","spotify:album:4BZKTMUAhiQbF9EoTZH5up","Lagrimas De Amor","spotify:artist:6flBUmmOMLNhD4EJhGwgpG","Camela","1994-01-01","https://i.scdn.co/image/ab67616d0000b273c3c84882b8e044ca5784c776","1","11","202600","https://p.scdn.co/mp3-preview/ec167abb66f43b417bb43b14181db7f3d8c7ece8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","ES5630700024","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","flamenco,flamenco pop","0.753","0.612","5","-8.874","1","0.0338","0.128","0","0.172","0.716","130.819","4","","Producciones AR, S.L.","C 1994 Producciones AR, S.L."
"spotify:track:1mzKDfgNxZwTeorXGsJ4kj","No Tengo la Culpa","spotify:artist:6AcOTCYBMvjKYy4zms0kaC","Banda El Recodo","spotify:album:32TIJn1x8SCsHVCswGnQZQ","De Mexico para el Mundo","spotify:artist:6AcOTCYBMvjKYy4zms0kaC","Banda El Recodo","1994-03-11","https://i.scdn.co/image/ab67616d0000b2730794f1689a8147fb6aaafc46","1","2","213230","https://p.scdn.co/mp3-preview/77943a2d7213273449835797d7410921c03251ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","QZGLS1908538","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","banda,norteño,música mexicana,grupera,corrido","0.381","0.563","7","-9.061","1","0.0484","0.544","0","0.748","0.931","185.07","4","","LGA Music / Serie Biografía","C 2019 LGA Music, P 2019 LGA Music"
"spotify:track:647SLkaRb09hGUubWYnKgj","É Proibido Cochilar / Forró Desarmado / Forró N° 1","spotify:artist:5j3htXVskZF0u8qWY5zcF8","Fagner","spotify:album:2mK1Ga4MI69s8xDYHrFMZh","Caboclo Sonhador","spotify:artist:5j3htXVskZF0u8qWY5zcF8","Fagner","1994-03-08","https://i.scdn.co/image/ab67616d0000b27320ebecb568ea6be048fd818d","1","5","216133","https://p.scdn.co/mp3-preview/b737526dc3544ef85c226bdf01f864a80a593852?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","BRBMG9400461","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","mpb,forró tradicional,brega,forró,seresta","0.712","0.827","1","-11.231","0","0.0479","0.00366","0.000401","0.235","0.861","113.704","4","","RCA Records Label","P (P) 1994 Sony Music Entertainment Brasil ltda."
"spotify:track:7DGiwSAi7JqgndlMXcXTHE","Pensamento (Acústico)","spotify:artist:4cx31cxKTg5L8blZE24qfZ","Cidade Negra","spotify:album:4KkRoLJdSbfOF5IpTb19bC","Sobre Todas As Forças","spotify:artist:4cx31cxKTg5L8blZE24qfZ","Cidade Negra","1994-02-26","https://i.scdn.co/image/ab67616d0000b27383f969954111161b3cc139b1","1","10","192440","https://p.scdn.co/mp3-preview/ac070d19ceae781d7843fc838d9a27a77aa2e2cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","BRSME9400158","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","mpb,brasiliansk rock,brasiliansk pop,reggae","0.673","0.693","7","-11.27","1","0.0557","0.0996","0.0000317","0.0427","0.965","172.055","4","","Epic","P (P) 1994 Sony Music Entertainment (Brasil) I.C.L."
"spotify:track:5QiNuUySSaWLth0fjcojHq","อยากให้รู้เหลือเกิน..ว่าฉันเสียใจ","spotify:artist:09VdMuwneFbHFtzjrFFPPx","Christina Aguilar","spotify:album:5u8jTdBFX1OKsOculSUHbm","RED BEAT รหัสร้อน","spotify:artist:09VdMuwneFbHFtzjrFFPPx","Christina Aguilar","1994-02-07","https://i.scdn.co/image/ab67616d0000b27306f8b6162d931cf07bb28579","1","9","210613","https://p.scdn.co/mp3-preview/8f54186fe25237260bfdd1a645ba6c094e373c95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","THG010802173","spotify:user:isak.sjoholm.","2025-07-18T13:17:47Z","thailändsk pop,thailändsk rock,phleng phuea chiwit,t‑pop,luk thung","0.581","0.546","9","-4.727","1","0.0256","0.575","0","0.163","0.274","76.881","4","","GMM Music Public Company Limited","C 1994 GMM Music Public Company Limited, P 1994 GMM Music Public Company Limited"
